,,,,,,,,,
"Student Average Daily Attendance/Average Daily Membership by School",,,,,,,,,
"2013-14, Survey 5 Data Final",,,,,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).  A blank cell indicates no students in ADM.",,,,,,,,,
"DIST #",DISTRICT,"SCHOOL #","SCHOOL NAME","DAYS PRESENT","DAYS ABSENT",TOTAL,"PERCENT PRESENT","AVERAGE DAILY ATTENDANCE ","AVERAGE DAILY MEMBERSHIP"
16,DUVAL,2141,"HYDE GROVE ELEMENTARY SCH",79080,7228,86308,"0,9162534179913797",439,479
16,DUVAL,2151,"JUSTINA ROAD ELEMENTARY S",47990,2727,50717,"0,9462310467890451",267,282
16,DUVAL,2161,"JEFFERSON DAVIS MIDDLE SC",185587,5563,191150,"0,9708972011509286",1031,1062
16,DUVAL,2171,"DON BREWER ELEMENTARY SCH",89093,4030,93123,"0,9567239027952278",495,517
16,DUVAL,2181,"SAN MATEO ELEMENTARY SCHO",130188,7094,137282,"0,9483253449104763",723,763
16,DUVAL,2191,"JOSEPH STILWELL MIDDLE SC",155190,0,155190,1,862,862
16,DUVAL,2201,"MARTIN LUTHER KING, JR EL",79933,4061,83994,"0,9516513084267924",444,467
16,DUVAL,2211,"NORMANDY VILLAGE ELEMENTA",79225,6019,85244,"0,9293909248744779",440,474
16,DUVAL,2221,"GREENFIELD ELEMENTARY SCH",88964,4786,93750,"0,9489493333333333",494,521
16,DUVAL,2231,"DUNCAN U. FLETCHER HIGH S",368670,18622,387292,"0,9519174163163711",2048,2152
16,DUVAL,2241,"SAMUEL W. WOLFSON HIGH SC",217317,14792,232109,"0,9362713208018646",1207,1289
16,DUVAL,2251,"SEABREEZE ELEMENTARY SCHO",109171,5611,114782,"0,9511160286456064",607,638
16,DUVAL,2261,"CRYSTAL SPRINGS ELEM. SCH",173455,11640,185095,"0,9371133742132418",964,1028
16,DUVAL,2271,"MAYPORT ELEMENTARY SCHOOL",66877,4632,71509,"0,9352249367212518",372,397
16,DUVAL,2281,"MERRILL ROAD ELEMENTARY S",117514,6329,123843,"0,9488949718595319",653,688
16,DUVAL,2291,"JACKSONVILLE HEIGHTS ELEM",107301,8039,115340,"0,9303017166637767",596,641
16,DUVAL,2301,"BEAUCLERC ELEMENTARY SCHO",185072,10711,195783,"0,9452914706588417",1028,1088
16,DUVAL,2311,"KERNAN TRAIL ELEMENTARY S",111578,6573,118151,"0,944367800526445",620,656
16,DUVAL,2321,"CHIMNEY LAKES ELEMENTARY",187459,9057,196516,"0,9539121496468481",1041,1092
16,DUVAL,2331,"LONE STAR ELEMENTARY SCHO",117000,6264,123264,"0,9491822429906542",650,685
16,DUVAL,2341,"STONEWALL JACKSON ELEM. S",56753,4346,61099,"0,9288695395996661",315,339
16,DUVAL,2351,"FORT CAROLINE ELEMENTARY",96191,5755,101946,"0,9435485453083005",534,566
16,DUVAL,2361,"MAMIE AGNES JONES ELEMENT",66501,4952,71453,"0,930695702069892",369,397
16,DUVAL,2371,"SANDALWOOD HIGH SCHOOL",508111,15555,523666,"0,9702959519999389",2823,2909
16,DUVAL,2381,"FORT CAROLINE MIDDLE SCHO",113338,5601,118939,"0,9529086338375133",630,661
16,DUVAL,2391,"SABAL PALM ELEMENTARY SCH",178697,9096,187793,"0,9515636898073944",993,1043
16,DUVAL,2401,"ARLINGTON HEIGHTS ELEMENT",81173,6061,87234,"0,9305202100098585",451,485
16,DUVAL,2411,"NATHAN B. FORREST HIGH SC",225794,10021,235815,"0,9575048236965418",1254,1310
16,DUVAL,2421,"LOUIS S. SHEFFIELD ELEMEN",135745,7192,142937,"0,9496841265732455",754,794
16,DUVAL,2431,"GREGORY DRIVE ELEMENTARY",128337,8585,136922,"0,9373000686522254",713,761
16,DUVAL,2441,"HIGHLANDS MIDDLE SCHOOL",156638,3840,160478,"0,9760714864342775",870,892
16,DUVAL,2451,"CROWN POINT ELEMENTARY SC",180326,11156,191482,"0,9417386490636196",1002,1064
16,DUVAL,2461,"NEPTUNE BEACH ELEMENTARY",158232,9747,167979,"0,9419748897183576",879,933
16,DUVAL,2471,"JOSEPH FINEGAN ELEMENTARY",76969,3846,80815,"0,9524098249087422",428,449
16,DUVAL,2481,"EDWARD H. WHITE HIGH SCHO",274088,12512,286600,"0,9563433356594557",1523,1592
16,DUVAL,2491,"GREENLAND PINES ELEM. SCH",154400,6722,161122,"0,9582800610717345",858,895
16,DUVAL,2501,"PINE ESTATES ELEMENTARY S",47934,2217,50151,"0,9557935036190705",266,279
16,DUVAL,2511,"TWIN LAKES ACADEMY ELEM S",160826,6558,167384,"0,9608206280170147",893,930
16,DUVAL,2521,"ALDEN ROAD EXCEP. STUDENT",29496,13,29509,"0,9995594564370193",164,164
16,DUVAL,2531,"TWIN LAKES ACADEMY MIDDLE",224504,5308,229812,"0,9769028597288218",1247,1277
16,DUVAL,2541,"MAYPORT MIDDLE SCHOOL",146770,4450,151220,"0,9705726755720143",815,840
16,DUVAL,2551,"ENTERPRISE LEARNING ACADE",125583,7472,133055,"0,9438427717861035",698,739
16,DUVAL,2561,"LANDMARK MIDDLE SCHOOL",203290,7060,210350,"0,9664368908961255",1129,1169
16,DUVAL,2571,"ALIMACANI ELEMENTARY SCHO",134244,7022,141266,"0,9502923562640692",746,785
16,DUVAL,2581,"MANDARIN OAKS ELEMENTARY",196062,9462,205524,"0,9539615811292111",1089,1142
16,DUVAL,2591,"MANDARIN MIDDLE SCHOOL",230190,8928,239118,"0,9626627857375857",1279,1328
16,DUVAL,2601,"MANDARIN HIGH SCHOOL",448259,13946,462205,"0,9698272411592259",2490,2568
16,DUVAL,2621,"ANDREW A. ROBINSON ELEMEN",124478,7661,132139,"0,9420231725682804",692,734
16,DUVAL,2631,"ABESS PARK ELEMENTARY SCH",124875,6347,131222,"0,9516315861669538",694,729
16,DUVAL,2641,"CHET'S CREEK ELEMENTARY S",219756,10545,230301,"0,9542120963434809",1221,1279
16,DUVAL,2651,"FIRST COAST HIGH SCHOOL",393860,10586,404446,"0,973825924845344",2188,2247
16,DUVAL,2671,"LAVILLA SCHOOL OF THE ART",195573,4284,199857,"0,9785646737417253",1087,1110
16,DUVAL,2681,"ATLANTIC COAST HIGH SCHOO",354045,9355,363400,"0,9742570170610897",1967,2019
16,DUVAL,2691,"BISCAYNE ELEMENTARY SCHOO",105316,6708,112024,"0,9401199742912233",585,622
16,DUVAL,2701,"OCEANWAY ELEMENTARY SCHOO",95673,7240,102913,"0,9296493154411979",532,572
16,DUVAL,2741,"WESTVIEW K-8",197396,10663,208059,"0,9487501141503132",1097,1156
16,DUVAL,2791,"KERNAN MIDDLE SCHOOL",212505,5245,217750,"0,9759127439724454",1181,1210
16,DUVAL,2801,"FRANK H. PETERSON ACADEMI",176700,8362,185062,"0,9548151430331456",982,1028
16,DUVAL,2851,"A. PHILIP RANDOLPH ACADEM",95213,2951,98164,"0,9699380628336254",529,545
16,DUVAL,5351,"ACCLAIM ACADEMY CHARTER S",50903,0,50903,1,283,283
16,DUVAL,5371,"FLORIDA VIRTUAL ACADEMY A",25351,0,25351,1,141,141
16,DUVAL,5381,"SAN JOSE PREPARATORY HIGH",8657,121,8778,"0,9862155388471178",48,49
16,DUVAL,5391,"SAN JOSE ACADEMY",32057,439,32496,"0,9864906450024619",178,181
16,DUVAL,5401,"THE SEASIDE PLAYGARDEN IN",14863,1058,15921,"0,9335468877583066",83,88
16,DUVAL,5411,"DUVAL CHARTER SCHOOL AT W",113563,3603,117166,"0,9692487581721659",631,651
16,DUVAL,5421,"FLORIDA HIGH SCHOOL FOR A",15678,4450,20128,"0,7789149443561209",87,112
16,DUVAL,5441,"RIVER CITY SCIENCE ACADEM",24085,1818,25903,"0,9298150793344401",134,144
16,DUVAL,5501,"SOMERSET PREPARATORY ACAD",34304,1298,35602,"0,9635413740801079",191,198
16,DUVAL,7001,"DUVAL VIRTUAL INSTRUCTION"," "," "," "," "," "," "
16,DUVAL,7004,"DUVAL VIRTUAL ACADEMY FRA",3621,0,3621,1,20,20
16,DUVAL,7006,"DUVAL VIRTUAL INSTRUCTION"," "," "," "," "," "," "
16,DUVAL,7023,"DUVAL VIRTUAL INSTRUCTION",53262,49,53311,"0,9990808651122658",296,296
16,DUVAL,N998,"HOME EDUC PROGRAM STUDENT",4479,0,4479,1,25,25
16,,N999,"OUT OF STATE/NON-PUBLIC S",49236,0,49236,1,274,274
17,ESCAMBIA,21,"HELLEN CARO ELEMENTARY SC",155929,8032,163961,"0,9510127408347107",866,911
17,ESCAMBIA,31,"JIM ALLEN ELEMENTARY SCHO",98956,5967,104923,"0,9431297237021434",550,583
17,ESCAMBIA,51,"BELLVIEW ELEMENTARY SCHOO",114355,7478,121833,"0,9386208990995871",635,677
17,ESCAMBIA,61,"BELLVIEW MIDDLE SCHOOL",158828,12164,170992,"0,9288621689903621",882,950
17,ESCAMBIA,101,"BRATT ELEMENTARY SCHOOL",75381,4693,80074,"0,9413917126657841",419,445
17,ESCAMBIA,111,"BRENTWOOD ELEMENTARY SCHO",101607,6163,107770,"0,9428133989050757",564,599
17,ESCAMBIA,191,"N. B. COOK ELEMENTARY SCH",105068,4075,109143,"0,9626636614349982",584,606
17,ESCAMBIA,211,"CAMELOT ACADEMY OF ESCAMB",26334,6604,32938,"0,79950209484486",146,183
17,ESCAMBIA,221,"RANSOM MIDDLE SCHOOL",236216,13245,249461,"0,9469055283190558",1312,1386
17,ESCAMBIA,231,"CORDOVA PARK ELEMENTARY S",121871,5070,126941,"0,9600601854404802",677,705
17,ESCAMBIA,271,"ENSLEY ELEMENTARY SCHOOL",81164,5793,86957,"0,9333808664052348",451,483
17,ESCAMBIA,281,"ESCAMBIA HIGH SCHOOL",279336,19102,298438,"0,9359934056654984",1552,1658
17,ESCAMBIA,291,"FERRY PASS ELEMENTARY SCH",115410,6956,122366,"0,9431541441250021",641,680
17,ESCAMBIA,301,"FERRY PASS MIDDLE SCHOOL",167200,10589,177789,"0,9404406346849356",929,988
17,ESCAMBIA,361,"MONTCLAIR ELEMENTARY SCHO",58324,5446,63770,"0,9145993413830955",324,354
17,ESCAMBIA,371,"MYRTLE GROVE ELEMENTARY S",116277,8357,124634,"0,9329476707800439",646,692
17,ESCAMBIA,381,"NAVY POINT ELEMENTARY SCH",82863,6621,89484,"0,9260091189486389",460,497
17,ESCAMBIA,391,"OAKCREST ELEMENTARY SCHOO",104379,7293,111672,"0,9346926713947991",580,620
17,ESCAMBIA,411,"PENSACOLA HIGH SCHOOL",239854,15489,255343,"0,9393404166160811",1333,1419
17,ESCAMBIA,441,"PINE MEADOW ELEMENTARY SC",156382,8374,164756,"0,9491733229745806",869,915
17,ESCAMBIA,451,"PLEASANT GROVE ELEMENTARY",105568,5787,111355,"0,9480310717974046",586,619
17,ESCAMBIA,461,"SCENIC HEIGHTS ELEMENTARY",145120,7244,152364,"0,9524559607256308",806,846
17,ESCAMBIA,471,"O. J. SEMMES ELEMENTARY S",72844,6656,79500,"0,9162767295597485",405,442
17,ESCAMBIA,491,"SHERWOOD ELEMENTARY SCHOO",98697,7114,105811,"0,9327669145930008",548,588
17,ESCAMBIA,501,"A. K. SUTER ELEMENTARY SC",72270,3397,75667,"0,9551059246435037",402,420
17,ESCAMBIA,521,"J. M. TATE SENIOR HIGH SC",327019,18803,345822,"0,9456280976918762",1817,1921
17,ESCAMBIA,541,"ERNEST WARD MIDDLE SCHOOL",75172,5076,80248,"0,9367460871298973",418,446
17,ESCAMBIA,551,"WARRINGTON ELEMENTARY SCH",84110,7865,91975,"0,9144876325088339",467,511
17,ESCAMBIA,561,"WARRINGTON MIDDLE SCHOOL",106612,7136,113748,"0,9372648310299961",592,632
17,ESCAMBIA,572,"C. A. WEIS ELEMENTARY SCH",96656,8736,105392,"0,9171094580233794",537,586
17,ESCAMBIA,581,"WEST PENSACOLA ELEMENTARY",68274,5714,73988,"0,9227712602043575",379,411
17,ESCAMBIA,601,"J. H. WORKMAN MIDDLE SCHO",161851,9426,171277,"0,9449663410732323",899,952
17,ESCAMBIA,602,"REINHARDT HOLM ELEMENTARY",71930,6211,78141,"0,9205154784300176",400,434
17,ESCAMBIA,671,"BROWN BARGE MIDDLE SCHOOL",90798,3436,94234,"0,9635375766708407",504,524
17,ESCAMBIA,741,"MCMILLIAN LEARNING CENTER",24631,2258,26889,"0,9160251403919818",137,149
17,ESCAMBIA,771,"LINCOLN PARK ELEMENTARY S",26317,2634,28951,"0,9090186867465718",146,161
17,ESCAMBIA,852,"WOODHAM MIDDLE SCHOOL",114306,7864,122170,"0,9356306785626586",635,679
17,ESCAMBIA,862,"PINE FOREST HIGH SCHOOL",272936,18555,291491,"0,9363445183556267",1516,1619
17,ESCAMBIA,863,"LONGLEAF ELEMENTARY SCHOO",128297,8028,136325,"0,9411113148725472",713,757
17,ESCAMBIA,866,"JUDY ANDREWS SECOND CHANC",8563,939,9502,"0,9011786992212166",48,53
17,ESCAMBIA,916,"ESCAMBIA JUVENILE DETENTI",8186,86,8272,"0,9896034816247582",45,46
17,ESCAMBIA,921,"L. D. MCARTHUR ELEMENTARY",123034,7179,130213,"0,9448672559575465",684,723
17,ESCAMBIA,922,"ESCAMBIA WESTGATE CENTER",37728,4444,42172,"0,8946220240918145",210,234
17,ESCAMBIA,924,"LAKEVIEW SPECIAL EDUCATIO",4020,1013,5033,"0,798728392608782",22,28
17,ESCAMBIA,933,"HOSPITAL & HOMEBOUND",4036,185,4221,"0,9561715233357024",22,23
17,ESCAMBIA,941,"BEULAH ELEMENTARY SCHOOL",152878,8495,161373,"0,9473579842972493",849,897
17,ESCAMBIA,951,"WASHINGTON SENIOR HIGH SC",274302,15039,289341,"0,948023266664593",1524,1607
17,ESCAMBIA,961,"ESCAMBIA BOYS' BASE",5022,176,5198,"0,966140823393613",28,29
17,ESCAMBIA,962,"COUNTY ADMINISTRATIVE ANN",17748,1456,19204,"0,924182461987086",99,107
17,ESCAMBIA,1201,"R. C. LIPSCOMB ELEMENTARY",154513,7880,162393,"0,9514757409494251",858,902
17,ESCAMBIA,1221,"JIM C. BAILEY MIDDLE SCHO",245473,14523,259996,"0,9441414483299743",1364,1444
17,ESCAMBIA,1231,"NORTHVIEW HIGH SCHOOL",84204,5261,89465,"0,9411948806795953",468,497
17,ESCAMBIA,1241,"BLUE ANGELS ELEMENTARY SC",142151,7109,149260,"0,9523717003885837",790,829
17,ESCAMBIA,1251,"WEST FLORIDA HIGH SCHOOL/",214950,8090,223040,"0,9637284791965567",1194,1239
17,ESCAMBIA,1261,"MOLINO PARK ELEMENTARY",68789,4360,73149,"0,9403956308356916",382,406
17,ESCAMBIA,1281,"GLOBAL LEARNING ACADEMY",125895,9070,134965,"0,9327973919164227",699,750
17,ESCAMBIA,2019,AMIKIDS,3892,1727,5619,"0,6926499377113365",22,31
17,ESCAMBIA,2034,"PACE PROGRAM",9163,1582,10745,"0,8527687296416938",51,60
17,ESCAMBIA,2036,"LAKEVIEW DROPOUT PREVENTI",3069,4,3073,"0,9986983403839896",17,17
17,ESCAMBIA,2067,"ESCAMBIA SCH. DIST. JAIL",2762,70,2832,"0,9752824858757062",15,16
17,ESCAMBIA,2081,"ESCAMBIA CHARTER SCHOOL",12934,4043,16977,"0,7618542734287566",72,94
17,ESCAMBIA,2093,"BEULAH ACADEMY OF SCIENCE",48141,2128,50269,"0,9576677475183513",267,279
17,ESCAMBIA,2104,"JACKIE HARRIS PREPARATORY",32543,1940,34483,"0,9437403938172433",181,192
17,ESCAMBIA,2106,"BYRNEVILLE ELEMENTARY SCH",28271,1796,30067,"0,9402667376193169",157,167
17,ESCAMBIA,2108,"PENSACOLA BEACH CHARTER S",23431,880,24311,"0,9638023939780347",130,135
17,ESCAMBIA,2121,"CAPSTONE ACADEMY",3936,623,4559,"0,8633472252686992",22,25
17,ESCAMBIA,2124,"NEWPOINT ACADEMY",25720,1792,27512,"0,93486478627508",143,153
17,ESCAMBIA,2141,"NEWPOINT PENSACOLA",18137,1642,19779,"0,9169826583750442",101,110
17,ESCAMBIA,7001,"ESCAMBIA VIRTUAL INSTRUCT",8860,33,8893,"0,9962892162374901",49,49
17,ESCAMBIA,7004,"ESCAMBIA VIRTUAL ACADEMY",33508,115,33623,"0,9965797222139606",186,187
17,ESCAMBIA,7023,"ESCAMBIA VIRTUAL INSTRUC",2757,16,2773,"0,994230075730256",15,15
17,ESCAMBIA,N998,"HOME EDUC PROGRAM STUDENT",78471,258,78729,"0,9967229356399802",436,437
17,,N999,"OUT OF STATE/NON-PUBLIC S",7913,98,8011,"0,9877668206216452",44,45
18,FLAGLER,11,"BUDDY TAYLOR MIDDLE SCHOO",172058,12306,184364,"0,9332516109435681",956,1024
18,FLAGLER,14,"EVEREST ALTERNATIVE",*,*,*,*,*,*
18,FLAGLER,22,"BUNNELL ELEMENTARY SCHOOL",214113,12483,226596,"0,9449107662977281",1190,1259
18,FLAGLER,51,"RYMFIRE ELEMENTARY SCHOOL",216907,11251,228158,"0,9506876813436302",1205,1268
18,FLAGLER,61,"IMAGINE SCHOOL AT TOWN CE",144455,7227,151682,"0,9523542674806503",803,843
18,FLAGLER,70,"PALM HARBOR ACADEMY",11139,890,12029,"0,9260121373347743",62,67
18,FLAGLER,90,"MATANZAS HIGH SCHOOL",265855,16897,282752,"0,940240917836125",1477,1571
18,FLAGLER,91,"FLAGLER-PALM COAST HIGH S",377813,26051,403864,"0,9354956123843671",2099,2244
18,FLAGLER,131,"LEWIS E. WADSWORTH ELEMEN",147762,8409,156171,"0,9461551760570144",821,868
18,FLAGLER,201,"OLD KINGS ELEMENTARY SCHO",188351,9871,198222,"0,95020229843307",1046,1101
18,FLAGLER,301,"BELLE TERRE ELEMENTARY SC",225211,11142,236353,"0,9528586478699234",1251,1313
18,FLAGLER,401,"INDIAN TRAILS MIDDLE SCHO",146017,7697,153714,"0,949926486852206",811,854
18,FLAGLER,501,"PHOENIX ACADEMY",13469,727,14196,"0,9487883910960834",75,79
18,FLAGLER,7001,"FLAGLER VIRTUAL INSTRUCTI",*,*,*,*,*,*
18,FLAGLER,7004,"IFLAGLER-VIRTUAL FRANCHIS",2060,0,2060,1,11,11
18,FLAGLER,N998,"HOME EDUC PROGRAM STUDENT",2248,0,2248,1,12,12
19,FRANKLIN,91,"FRANKLIN COUNTY SCHOOLS P",152434,17566,170000,"0,8966705882352941",847,944
19,FRANKLIN,101,"FRANKLIN COUNTY LEARNING",1651,593,2244,"0,7357397504456328",9,12
19,FRANKLIN,9009,"APALACHICOLA BAY CHARTER",56141,4659,60800,"0,9233717105263158",312,338
20,GADSDEN,41,"GEORGE W. MUNROE ELEM. SC",108986,8331,117317,"0,9289872737966365",605,652
20,GADSDEN,51,"WEST GADSDEN HIGH SCHOOL",80767,2995,83762,"0,9642439292280509",449,465
20,GADSDEN,61,"HAVANA MIDDLE SCHOOL",30977,1984,32961,"0,939807651466885",172,183
20,GADSDEN,71,"EAST GADSDEN HIGH SCHOOL",137876,13673,151549,"0,9097783555153779",766,842
20,GADSDEN,91,"HAVANA ELEMENTARY SCHOOL",85650,6848,92498,"0,9259659668317153",476,514
20,GADSDEN,101,"GADSDEN ELEMENTARY MAGNET",34108,1190,35298,"0,9662870417587399",189,196
20,GADSDEN,141,"GREENSBORO ELEMENTARY SCH",67684,5059,72743,"0,9304537893680491",376,404
20,GADSDEN,151,"CHATTAHOOCHEE ELEMENTARY",31784,1904,33688,"0,9434813583471859",177,187
20,GADSDEN,171,"GRETNA ELEMENTARY SCHOOL",58382,3300,61682,"0,946499789241594",324,343
20,GADSDEN,191,"ST. JOHNS ELEMENTARY SCHO",48488,2320,50808,"0,954337899543379",269,282
20,GADSDEN,201,"STEWART STREET ELEMENTARY",111841,5899,117740,"0,949898080516392",621,654
20,GADSDEN,211,"JAMES A. SHANKS MIDDLE SC",92113,6549,98662,"0,9336218604934017",512,548
20,GADSDEN,231,"CARTER PARRAMORE ACADEMY",22085,5154,27239,"0,8107860053599618",123,151
20,GADSDEN,241,"FLORIDA STATE HOSPITAL",*,*,*,*,*,*
20,GADSDEN,7001,"GADSDEN VIRTUAL INSTRUCTI"," "," "," "," "," "," "
20,GADSDEN,8016,"BOLD STEP INFANT CARE",*,*,*,*,*,*
20,GADSDEN,9026,"HEAD START PROGRAM",9304,1039,10343,"0,8995455863869284",52,57
20,GADSDEN,9102,"HOPE ACADEMY",3798,909,4707,"0,8068833652007649",21,26
20,GADSDEN,9104,"CROSSROAD ACADEMY",65565,2411,67976,"0,9645315993880194",364,378
20,GADSDEN,9106,"GADSDEN CENTRAL ACADEMY",3430,689,4119,"0,8327263899004613",19,23
20,GADSDEN,9108,"DROP BACK IN ACADEMY",11840,1,11841,"0,9999155476733383",66,66
20,GADSDEN,N998,"HOME EDUC PROGRAM STUDENT",*,*,*,*,*,*
20,,N999,"OUT OF STATE/NON-PUBLIC S",*,*,*,*,*,*
21,GILCHRIST,21,"TRENTON HIGH SCHOOL",103091,7347,110438,"0,9334739854035748",573,614
21,GILCHRIST,31,"BELL HIGH SCHOOL",112833,8729,121562,"0,92819302084533",627,675
21,GILCHRIST,32,"BELL ELEMENTARY SCHOOL",86271,7890,94161,"0,9162073469907923",479,523
21,GILCHRIST,41,"TRENTON ELEMENTARY SCHOOL",129538,9921,139459,"0,9288608121383346",720,775
21,GILCHRIST,7004,"GILCHRIST VIRTUAL FRANCHI"," "," "," "," "," "," "
21,GILCHRIST,N998,"HOME EDUC PROGRAM STUDENT",*,*,*,*,*,*
22,GLADES,21,"MOORE HAVEN JR./SR. HIGH",56692,2472,59164,"0,9582178351700358",315,329
22,GLADES,51,"MOORE HAVEN ELEMENTARY SC",68449,4123,72572,"0,9431874552168881",380,403
22,GLADES,52,"RCMA-GLADES EARLY CHILDHO",1687,253,1940,"0,8695876288659794",9,11
22,GLADES,55,"WEST GLADES SCHOOL",92706,2451,95157,"0,9742425675462656",515,529
22,GLADES,56,"PEMAYETV EMAHAKV CHARTER",29203,2184,31387,"0,9304170516455857",162,174
22,GLADES,57,"PEMAYETV EMAHAKV CHARTER",13065,899,13964,"0,9356201661415068",73,78
22,GLADES,59,"GLADES WEST",1808,156,1964,"0,9205702647657841",10,11
22,GLADES,7004,"GLADES VIRTUAL FRANCHISE"," "," "," "," "," "," "
23,GULF,22,"WEWAHITCHKA ELEMENTARY SC",70143,4840,74983,"0,9354520357947802",390,417
23,GULF,51,"PORT ST. JOE ELEMENTARY S",96857,6141,102998,"0,9403774830579235",538,572
23,GULF,61,"PORT ST. JOE HIGH SCHOOL",82585,6697,89282,"0,9249904796039515",459,496
23,GULF,81,"WEWAHITCHKA HIGH SCHOOL",56339,6009,62348,"0,9036216077500481",313,346
23,GULF,7004,"GULF VIRTUAL FRANCHISE",*,*,*,*,*,*
24,HAMILTON,31,"CENTRAL HAMILTON ELEM. SC",55575,6332,61907,"0,8977175440580225",309,344
24,HAMILTON,32,"HAMILTON COUNTY HIGH SCHO",102074,10839,112913,"0,904005738931744",567,627
24,HAMILTON,41,"NORTH HAMILTON ELEMENTARY",74115,7137,81252,"0,9121621621621622",412,451
24,HAMILTON,51,"SOUTH HAMILTON ELEMENTARY",27424,3137,30561,"0,8973528353129806",152,170
24,HAMILTON,91,"GREENWOOD SCHOOL",3158,741,3899,"0,8099512695562965",18,22
24,HAMILTON,3201,"TEEN PARENT PROGRAM PK",*,*,*,*,*,*
24,HAMILTON,7001,"HAMILTON VIRTUAL INSTRUCT",*,*,*,*,*,*
24,HAMILTON,7004,"HAMILTON VIRTUAL FRANCHIS",*,*,*,*,*,*
24,HAMILTON,7023,"HAMILTON VIRTUAL INSTRUC",*,*,*,*,*,*
24,HAMILTON,N998,"HOME EDUC PROGRAM STUDENT",*,*,*,*,*,*
25,HARDEE,11,"HILLTOP ELEMENTARY SCHOOL",66455,3371,69826,"0,9517228539512502",369,388
25,HARDEE,21,"HARDEE SENIOR HIGH SCHOOL",219189,17089,236278,"0,9276741804145964",1218,1313
25,HARDEE,31,"HARDEE JUNIOR HIGH SCHOOL",206872,11998,218870,"0,9451820715493215",1149,1216
25,HARDEE,41,"BOWLING GREEN ELEMENTARY",75581,4702,80283,"0,941432183650337",420,446
25,HARDEE,61,"ZOLFO SPRINGS ELEMENTARY",97714,5233,102947,"0,9491680184949537",543,572
25,HARDEE,81,"PIONEER CAREER ACADEMY",2554,487,3041,"0,8398553107530418",14,17
25,HARDEE,91,"WAUCHULA ELEMENTARY SCHOO",126069,7376,133445,"0,9447262917306756",700,741
25,HARDEE,111,"NORTH WAUCHULA ELEMENTARY",99160,2122,101282,"0,9790485969866314",551,563
25,HARDEE,7004,"HARDEE VIRTUAL FRANCHISE",*,*,*,*,*,*
25,HARDEE,7023,"HARDEE VIRTUAL INSTRUCTIO",*,*,*,*,*,*
26,HENDRY,20,"LABELLE MIDDLE SCHOOL",124814,11809,136623,"0,9135650659113034",693,759
26,HENDRY,61,"CLEWISTON MIDDLE SCHOOL",111909,16129,128038,"0,8740295849669629",622,711
26,HENDRY,151,"LABELLE ELEMENTARY SCHOOL",92335,4338,96673,"0,9551270778811043",513,537
26,HENDRY,161,"WESTSIDE ELEMENTARY SCHOO",96402,5705,102107,"0,9441272390727374",536,567
26,HENDRY,162,"EASTSIDE ELEMENTARY SCHOO",97950,5657,103607,"0,9453994421226365",544,576
26,HENDRY,171,"CENTRAL ELEMENTARY SCHOOL",98001,7699,105700,"0,9271617786187323",544,587
26,HENDRY,181,"LABELLE HIGH SCHOOL",173453,14276,187729,"0,9239542105907984",964,1043
26,HENDRY,191,"COUNTRY OAKS ELEMENTARY S",135196,7545,142741,"0,9471420264675181",751,793
26,HENDRY,192,"EDWARD A. UPTHEGROVE ELEM",78975,4822,83797,"0,9424561738487058",439,466
26,HENDRY,201,"CLEWISTON HIGH SCHOOL",145152,13164,158316,"0,9168498446145683",806,880
26,HENDRY,301,"CLEWISTON YOUTH DEVE. ACA",5598,1974,7572,"0,7393026941362916",31,42
26,HENDRY,401,"LABELLE YOUTH DEVE. ACADE",5365,2164,7529,"0,7125780316111038",30,42
26,HENDRY,5201,"COUNTY WIDE EXCEPT STUDEN",3259,0,3259,1,18,18
26,HENDRY,N998,"HOME EDUCATION PROGRAM ST",*,*,*,*,*,*
27,HERNANDO,51,"HERNANDO HIGH SCHOOL",207480,21548,229028,"0,9059154339207434",1153,1272
27,HERNANDO,52,"BROOKSVILLE ELEMENTARY SC",132109,10077,142186,"0,9291280435485912",734,790
27,HERNANDO,161,"WESTSIDE ELEMENTARY SCHOO",99236,6722,105958,"0,9365597689650617",551,589
27,HERNANDO,171,"EASTSIDE ELEMENTARY SCHOO",76055,6198,82253,"0,9246471253328146",423,457
27,HERNANDO,181,"FRANK W. SPRINGSTEAD HIGH",272052,19172,291224,"0,934167513666456",1511,1618
27,HERNANDO,202,"FOX CHAPEL MIDDLE SCHOOL",104947,10711,115658,"0,9073907555032942",583,643
27,HERNANDO,211,"SPRING HILL ELEMENTARY SC",116687,6580,123267,"0,9466199388319664",648,685
27,HERNANDO,221,"POWELL MIDDLE SCHOOL",138438,9966,148404,"0,9328454758631842",769,824
27,HERNANDO,231,"JOHN FLOYD K-8 SCHOOL ENV",170199,10785,180984,"0,9404090969367458",946,1005
27,HERNANDO,241,"D. S. PARROTT MIDDLE SCHO",129466,11741,141207,"0,9168525639663756",719,784
27,HERNANDO,251,"CENTRAL HIGH SCHOOL",189121,18080,207201,"0,9127417338719408",1051,1151
27,HERNANDO,252,"PINE GROVE ELEMENTARY SCH",100159,8072,108231,"0,9254187802016058",556,601
27,HERNANDO,253,"WEST HERNANDO MIDDLE SCHO",121524,11513,133037,"0,9134601652171952",675,739
