"Course Enrollments",,,,
"2013-14 Survey 3 Data Final, as of 8/08/2014",,,,
,,,,
"DIST #","DISTRICT NAME","COURSE #",COURSE,ENROLLMENT
37,LEON,8815130,"FINANCIAL INTERN",9
37,LEON,8815150,"FIN & BUSINESS TECH",18
37,LEON,8909010,"TCHR ASSIST 1",8
37,LEON,8918010,"CRIMINAL JUST OPS 1",58
37,LEON,8918020,"CRIMINAL JUST OPS 2",45
37,LEON,8918030,"CRIMINAL JUST OPS 3",24
37,LEON,8918040,"CRIMINAL JUST OPS 4",2
37,LEON,9100310,"ORIEN CAR& TECH OCCS",71
37,LEON,9410110,"FOUND OF ROBOTICS",15
37,LEON,9410120,"ROBOTIC DESIGN ESS",5
38,LEVY,AMH2020,"UNITED STATES HISTORY FROM 186",1
38,LEVY,ARTC001,"CREATIVE EXPRESSION",2
38,LEVY,ASL1150,"AMERICAN SIGN LANGUAGE II",2
38,LEVY,BSC2005,"GENERAL BIOLOGY",1
38,LEVY,DEP2004,"HUMAN GROWTH & DEVELOPMENT",2
38,LEVY,ECO2023,"PRINCIPLES OF ECONOMICS, MICRO",1
38,LEVY,EMSC354,"EMERGENCY FIELD OPERATIONS",1
38,LEVY,EMSL119,"EMERGENCY MEDICAL TECHNICIAN P",1
38,LEVY,EMS1119,"EMERGENCY MEDICAL TECHNICIAN",1
38,LEVY,EMS1431,"EMT HOSPITAL/FIELD EXPERIENCE",1
38,LEVY,ENC1101,"COMPOSITION I",5
38,LEVY,ENC1102,"ENGLISH COMPOSITION II",50
38,LEVY,ENC2210,"TECHNICAL COMMUNICATIONS",3
38,LEVY,HSC2531,"MEDICAL TERMINOLOGY",5
38,LEVY,HUM1020,"HUMANITIES - INTRODUCTION",3
38,LEVY,HUM2210,"THE HUMANITIES",1
38,LEVY,HUN1201,"NUTRITION AND DIET THERAPY",6
38,LEVY,MAC1105,"COLLEGE ALGEBRA",48
38,LEVY,MAC1114,"PLANE TRIGONOMETRY",1
38,LEVY,MAC1140,"PRECALCULUS ALGEBRA",7
38,LEVY,MAT1033,"INTERMEDIATE ALGEBRA",5
38,LEVY,PHI2600,ETHICS,9
38,LEVY,PMT0102,"INTRODUCTION TO WELDING",1
38,LEVY,PMT0111,"OXYGEN/FUEL GAS PROCESS",1
38,LEVY,POS2041,"AMERICAN GOVERNMENT",14
38,LEVY,PSY2012,"GENERAL PSYCHOLOGY",10
38,LEVY,SLS1101,ORIENTATION,1
38,LEVY,SLS1601,"EFFECTIVE LIVING IN TODAY'S WO",1
38,LEVY,SPC2608,"EFFECTIVE SPEAKING",8
38,LEVY,STA2023,"HONORS INTRODUCTORY STATISTICS",3
38,LEVY,SYG2430,"MARRIAGE AND THE FAMILY",10
38,LEVY,100310,"INTRO TO ART HIST",6
38,LEVY,101300,"2-D STUDIO ART 1",1
38,LEVY,104340,"DRAW 1",68
38,LEVY,104350,"DRAW 2",1
38,LEVY,107440,"VISUAL TECH 1",17
38,LEVY,107450,"VISUAL TECH 2",1
38,LEVY,400310,"THEATRE 1",43
38,LEVY,400320,"THEATRE 2",1
38,LEVY,400370,"ACTING 1",37
38,LEVY,500000,"M/J PERS CAR SCH 1",20
38,LEVY,500010,"M/J PERS CAR SCH 2",5
38,LEVY,500020,"M/J PERS CAR SCH 3",1
38,LEVY,500300,"EXEC INTERN 1",156
38,LEVY,500310,"EXEC INTERN 2",67
38,LEVY,500320,"EXEC INTERN 3",37
38,LEVY,500330,"EXEC INTERN 4",10
38,LEVY,500500,"PERS,CAR,SCH DEV 1",74
38,LEVY,600000,"M/J EXPLOR WHEEL 1",128
38,LEVY,600010,"M/J EXPLOR WHEEL 2CP",36
38,LEVY,600020,"M/J EXPLOR WHEEL 3",157
38,LEVY,600030,"M/J EXPLOR WHEEL 4",23
38,LEVY,600040,"M/J EXPLOR WHEEL 5",29
38,LEVY,600050,"M/J EXPLOR WHEEL 6",20
38,LEVY,708340,"SPANISH 1",231
38,LEVY,708350,"SPANISH 2",157
38,LEVY,708400,"AP SPANISH",13
38,LEVY,800310,"HEALTH 2-PER HEALTH",3
38,LEVY,1000010,"M/J INTENS READ (MC)",499
38,LEVY,1000020,"M/J INT READ & CAR P",11
38,LEVY,1000400,"INTENS LANG ARTS",13
38,LEVY,1000410,"INTENS READ",441
38,LEVY,1001010,"M/J LANG ARTS 1",343
38,LEVY,1001020,"M/J LANG ARTS 1, ADV",59
38,LEVY,1001040,"M/J LANG ARTS 2",316
38,LEVY,1001050,"M/J LANG ARTS 2, ADV",78
38,LEVY,1001070,"M/J LANG ARTS 3",300
38,LEVY,1001080,"M/J LANG ARTS 3, ADV",37
38,LEVY,1001310,"ENG 1",315
38,LEVY,1001315,"ENG 1 CR",23
38,LEVY,1001320,"ENG HON 1",117
38,LEVY,1001340,"ENG 2",235
38,LEVY,1001350,"ENG HON 2",98
38,LEVY,1001370,"ENG 3",251
38,LEVY,1001380,"ENG HON 3",15
38,LEVY,1001400,"ENG 4",25
38,LEVY,1001405,"ENG 4: FL COLL PREP",212
38,LEVY,1001420,"AP ENG COMPO",36
38,LEVY,1001430,"AP ENG LIT COMPO",64
38,LEVY,1006000,"M/J JOURN 1",8
38,LEVY,1006300,"JOURN 1",69
38,LEVY,1006310,"JOURN 2",10
38,LEVY,1006320,"JOURN 3",2
38,LEVY,1006330,"JOURN 4",1
38,LEVY,1008020,"M/J READ 1 ADV",12
38,LEVY,1008050,"M/J READ 2 ADV",8
38,LEVY,1008080,"M/J READ 3 ADV",28
38,LEVY,1008300,"READ 1",5
38,LEVY,1008330,"READ 3",24
38,LEVY,1009000,"M/J CREATIVE WRIT 1",1
38,LEVY,1009020,"M/J CREATIVE WRIT 3",18
38,LEVY,1009330,"CREATIVE WRIT 2",17
38,LEVY,1009331,"CREATIVE WRIT 3 HON",13
38,LEVY,1200300,"BASIC MATH SKLS",2
38,LEVY,1200310,"ALG 1",365
38,LEVY,1200315,"ALG 1 CR",27
38,LEVY,1200320,"ALG 1 HON",91
38,LEVY,1200330,"ALG 2",204
38,LEVY,1200340,"ALG 2 HON",56
38,LEVY,1200370,"ALG 1-A",8
38,LEVY,1200380,"ALG 1-B",6
38,LEVY,1200400,"INTENS MATH",80
38,LEVY,1200500,"ADV ALG W/FIN APP",99
38,LEVY,1200700,"Math Coll. Readiness",153
38,LEVY,1202340,"PRE-CALCULUS HON",78
38,LEVY,1204000,"M/J INTENS MATH (MC)",266
38,LEVY,1205010,"M/J MATH 1",335
38,LEVY,1205020,"M/J MATH 1 ADV",63
38,LEVY,1205040,"M/J MATH 2",338
38,LEVY,1205050,"M/J MATH 2, ADV",67
38,LEVY,1205070,"M/J PRE-ALG",280
38,LEVY,1205080,"M/J PRE-ALG ADV",19
38,LEVY,1205370,"CONSUMER MATH",2
38,LEVY,1206300,"INF GEO",7
38,LEVY,1206310,GEO,295
38,LEVY,1206320,"GEO HON",66
38,LEVY,1208300,"LIB ARTS MATH 2",4
38,LEVY,1210320,"AP STAT",2
38,LEVY,1300300,"MUS THEORY 1",87
38,LEVY,1300340,"MUSIC WORLD",12
38,LEVY,1301090,"M/J EXPL MUSIC 1",29
38,LEVY,1301100,"M/J EXPL MUSIC 2",15
38,LEVY,1301110,"M/J EXPL MUSIC 3",15
38,LEVY,1301320,"GUITAR 1",29
38,LEVY,1302000,"M/J BAND 1",24
38,LEVY,1302010,"M/J BAND 2",19
38,LEVY,1302300,"BAND 1",31
38,LEVY,1302310,"BAND 2",29
38,LEVY,1302320,"BAND 3",14
38,LEVY,1302330,"BAND 4",11
38,LEVY,1302340,"BAND 5 HON",8
38,LEVY,1302420,"INSTRU TECNQS 1",8
38,LEVY,1305300,"EURHY 1",5
38,LEVY,1305310,"EURHY 2",5
38,LEVY,1400000,"M/J PEER COUN 1",14
38,LEVY,1400300,"PEER COUN 1",23
38,LEVY,1400310,"PEER COUN 2",177
38,LEVY,1400320,"PEER COUN 3",14
38,LEVY,1400330,"PEER COUN 4",73
38,LEVY,1501300,"PERS FIT",3
38,LEVY,1501350,"WEIGHT TRAIN 2",68
38,LEVY,1501360,"WEIGHT TRAIN 3",5
38,LEVY,1501380,"PERS FIT TRAINER",63
38,LEVY,1501410,"POWER WEIGHT TRAIN 1",2
38,LEVY,1502410,"INDIV/DUAL SPRTS 1",7
38,LEVY,1502420,"INDIV/DUAL SPRTS 2",35
38,LEVY,1502430,"INDIV/DUAL SPRTS 3",1
38,LEVY,1502470,REC,29
38,LEVY,1503360,"TEAM SPRTS 2",51
38,LEVY,1506320,"HOPE-PE V",230
38,LEVY,1508000,"M/J FITNESS GRADE 6",78
38,LEVY,1508100,"M/J EDUC GYM/DNC 6",154
38,LEVY,1508200,"M/J TEAM SPORTS GRD7",69
38,LEVY,1508300,"M/J OUTDR PRSTS GRD7",138
38,LEVY,1508500,"M/J IND/DUAL SPT GD8",145
38,LEVY,1508600,"M/J COMPRE GRDE 6/7",35
38,LEVY,1508700,"M/J COMPRE GDE 7/8",18
38,LEVY,1700000,"M/J RESEARCH 1",21
38,LEVY,1700010,"M/J RESEARCH 2",2
38,LEVY,1700020,"M/J RESEARCH 3",1
38,LEVY,1700060,"CAR RESA&DECI MAK S",18
38,LEVY,1700100,"M/J CRIT THINK",443
38,LEVY,1700110,"M/J AVID 6TH",31
38,LEVY,1700120,"M/J AVID 7TH",50
38,LEVY,1700130,"M/J AVID 8TH",63
38,LEVY,1700300,"RESEARCH 1",33
38,LEVY,1700310,"RESEARCH 2",13
38,LEVY,1700320,"RESEARCH 3",3
38,LEVY,1700390,"AVID 1",73
38,LEVY,1700400,"AVID 2",40
38,LEVY,1700410,"AVID 3",17
38,LEVY,1700420,"AVID 4",1
38,LEVY,1801300,"AR LEAD ED/TRAIN 1",38
38,LEVY,1801310,"AR LEAD ED/TRAIN 2",16
38,LEVY,1801320,"AR LEAD ED/TRAIN 3",10
38,LEVY,1801330,"AR LEAD ED/TRAIN 4",10
38,LEVY,2000010,"M/J LIF SCI",13
38,LEVY,2000310,"BIO 1",316
38,LEVY,2000315,"BIO 1 CR",12
38,LEVY,2000320,"BIO 1 HON",138
38,LEVY,2000340,"AP BIO",11
38,LEVY,2000350,"ANAT PHYSIO",9
38,LEVY,2000380,ECOLOGY,8
38,LEVY,2001310,"ERTH/SPA SCI",89
38,LEVY,2001320,"ERTH/SPA SCI HON",48
38,LEVY,2001340,"ENV SCI",137
38,LEVY,2001380,"AP ENV SCI",13
38,LEVY,2002040,"M/J COMPRE SCI 1",318
38,LEVY,2002070,"M/J COMPRE SCI 2",375
38,LEVY,2002100,"M/J COMPRE SCI 3",352
38,LEVY,2002400,"INTEG SCI 1",19
38,LEVY,2002420,"INTEG SCI 2",16
38,LEVY,2002440,"INTEG SCI 3",19
38,LEVY,2002500,"MARINE SCI 1",47
38,LEVY,2002510,"MARINE SCI 1 HON",46
38,LEVY,2002520,"MARINE SCI 2",1
38,LEVY,2003310,"PHY SCI",6
38,LEVY,2003340,"CHEM 1",155
38,LEVY,2100010,"M/J US HIST",81
38,LEVY,2100015,"M/J US HIST&CAR PLAN",282
38,LEVY,2100310,"US HIST",259
38,LEVY,2100315,"US HIST CR",1
38,LEVY,2100330,"AP U.S. HIST",25
38,LEVY,2102310,ECON,71
38,LEVY,2102335,"ECON FIN LIT",57
38,LEVY,2103010,"M/J WORLD GEOG",79
38,LEVY,2103030,"M/J GEOG: AS, OC, AF",21
38,LEVY,2103300,"WORLD CLTRL GEOG",7
38,LEVY,2103400,"AP HUMAN GEOG",13
38,LEVY,2104000,"M/J SS",136
38,LEVY,2105020,"M/J WORLD CLTRS",81
38,LEVY,2106010,"M/J CIVICS",386
38,LEVY,2106310,"US GOVT",143
38,LEVY,2106420,"AP US GOVT/POL",15
38,LEVY,2107350,"AP PSYCH",33
38,LEVY,2109010,"M/J WORLD HIST",18
38,LEVY,2109310,"WORLD HIST",312
38,LEVY,2109315,"WORLD HIST CR",5
38,LEVY,2109420,"AP WORLD HIST",64
38,LEVY,2400300,"LEAD SKLS DEV",13
38,LEVY,2400310,"LEAD TECNQS",4
38,LEVY,3026010,HOPE,173
38,LEVY,5001010,"ART - GRADE K",427
38,LEVY,5001020,"ART - GRADE 1",450
38,LEVY,5001030,"ART - GRADE 2",350
38,LEVY,5001040,"ART - INTERM 1",397
38,LEVY,5001050,"ART - INTERM 2",318
38,LEVY,5001060,"ART - INTERM 3",340
38,LEVY,5002000,"INTROD TO CPTRS",568
38,LEVY,5010020,"FNC BAS SKLS READ E",1395
38,LEVY,5010030,"FNC BAS SKLS COMMS E",530
38,LEVY,5010041,"LANG ARTS GRADE K",478
38,LEVY,5010042,"LANG ARTS GRADE 1",510
38,LEVY,5010043,"LANG ARTS GRADE 2",399
38,LEVY,5010044,"LANG ARTS GRADE 3",473
38,LEVY,5010045,"LANG ARTS GRADE 4",389
38,LEVY,5010046,"LANG ARTS GRADE 5",385
38,LEVY,5012020,"MATH GRADE K",477
38,LEVY,5012030,"MATH GRADE ONE",510
38,LEVY,5012040,"MATH GRADE TWO",400
38,LEVY,5012050,"MATH GRADE THREE",471
38,LEVY,5012060,"MATH GRADE FOUR",387
38,LEVY,5012070,"MATH GRADE FIVE",385
38,LEVY,5013060,"MUSIC - GRADE K",305
38,LEVY,5013070,"MUSIC - GRADE 1",360
38,LEVY,5013080,"MUSIC - GRADE 2",276
38,LEVY,5013090,"MUSIC-INTERM 1",302
38,LEVY,5013100,"MUSIC-INTERM 2",248
38,LEVY,5013110,"MUSIC-INTERM 3",262
38,LEVY,5015020,"PHYSICAL EDUCATION K",478
38,LEVY,5015030,"PHYSICAL EDUCATION 1",511
38,LEVY,5015040,"PHYSICAL EDUCATION 2",403
38,LEVY,5015050,"PHYSICAL EDUCATION 3",476
38,LEVY,5015060,"PHYSICAL EDUCATION 4",387
38,LEVY,5015070,"PHYSICAL EDUCATION 5",385
38,LEVY,5020010,"SCIENCE GRADE K",476
38,LEVY,5020020,"SCIENCE GRADE ONE",510
38,LEVY,5020030,"SCIENCE GRADE TWO",399
38,LEVY,5020040,"SCIENCE GRADE THREE",471
38,LEVY,5020050,"SCIENCE GRADE FOUR",388
38,LEVY,5020060,"SCIENCE GRADE FIVE",387
38,LEVY,5021020,"SOC STUDIES K",477
38,LEVY,5021030,"SOC STUDIES 1",510
38,LEVY,5021040,"SOC STUDIES 2",398
38,LEVY,5021050,"SOC STUDIES 3",472
38,LEVY,5021060,"SOC STUDIES 4",388
38,LEVY,5021070,"SOC STUDIES 5",386
38,LEVY,5100520,"DIST HEAD START",35
38,LEVY,5100560,"PK OTHER",76
38,LEVY,5100580,"VPK-SCH YEAR PROG",80
38,LEVY,7650130,"PK DISABS: 3-5",39
38,LEVY,7710013,"ACCESS LANG ART - 2",2
38,LEVY,7710014,"ACCESS LANG ART - 3",2
38,LEVY,7710015,"ACCESS LANG ART - 4",4
38,LEVY,7710016,"ACCESS LANG ART - 5",13
38,LEVY,7712030,"ACCESS MATH GRADE 2",2
38,LEVY,7712040,"ACCESS MATH GRADE 3",2
38,LEVY,7712050,"ACCESS MATH GRADE 4",1
38,LEVY,7712060,"ACCESS MATH GRADE 5",16
38,LEVY,7720030,"ACCESS SCI GRADE 2",2
38,LEVY,7720040,"ACCESS SCI GRADE 3",2
38,LEVY,7720050,"ACCESS SCI GRADE 4",3
38,LEVY,7720060,"ACCESS SCI GRADE 5",13
38,LEVY,7721013,"ACCESS SOC ST - 2",2
38,LEVY,7721014,"ACCESS SOC ST - 3",2
38,LEVY,7721015,"ACCESS SOC ST - 4",3
38,LEVY,7721016,"ACCESS SOC ST - 5",13
38,LEVY,7721020,"U SKLS SOC&EMOT:PK-5",20
38,LEVY,7755020,"H/H ACAD U SKLS:PK-5",7
38,LEVY,7755040,"ADV ACAD: K-5 GIFTED",35
38,LEVY,7763030,"SPEECH THRPY: PK-5",308
38,LEVY,7763040,"LANG THRPY: PK-5",235
38,LEVY,7763050,"OCCU THRPY: PK-5",73
38,LEVY,7763070,"PHY THRPY: PK-5",26
38,LEVY,7763080,"EXP CORE COMPET:PK-5",6
38,LEVY,7810011,"ACCESS M/J LA 1",4
38,LEVY,7810012,"ACCESS M/J LA 2",4
38,LEVY,7810013,"ACCESS M/J LA 3",2
38,LEVY,7812015,"ACCESS M/J MATH 1",5
38,LEVY,7812020,"ACCESS M/J MATH 2",4
38,LEVY,7812030,"ACCESS M/J MATH 3",1
38,LEVY,7815010,"PE: 6-8",3
38,LEVY,7820015,"ACCESS M/J COMPSCI 1",4
38,LEVY,7820016,"ACCESS M/J COMPSCI 2",4
38,LEVY,7820017,"ACCESS M/J COMPSCI 3",1
38,LEVY,7821021,"ACCESS M/J CIVICS",2
38,LEVY,7821022,"ACCESS M/J WRLD HIST",2
38,LEVY,7821025,"ACCESS M/J US HIST",4
38,LEVY,7821030,"CAR ED PLAN",4
38,LEVY,7855040,"ADV ACAD: 6-8 GIFTED",15
38,LEVY,7863000,"SOC PERS: 6-8",7
38,LEVY,7863030,"U SKLS: IND FUNC 6-8",1
38,LEVY,7863040,"U SKLS: CURR&LRN 6-8",1
38,LEVY,7863050,"U SKLS: COMMUNIC 6-8",1
38,LEVY,7863090,"LRNG STR: 6-8",90
38,LEVY,7866030,"SPEECH THRPY: 6-8",12
38,LEVY,7866040,"LANG THRPY: 6-8",27
38,LEVY,7866050,"OCCU THRPY: 6-8",8
38,LEVY,7866070,"PHY THRPY: 6-8",1
38,LEVY,7910110,"ENG: 9-12",4
38,LEVY,7910111,"ACCESS ENGLISH 1/2",8
38,LEVY,7910112,"ACCESS ENGLISH 3/4",14
38,LEVY,7910115,"ENG SKLS 1",1
38,LEVY,7910125,"ENG SKLS 3",1
38,LEVY,7912050,"MATH: 9-12",3
38,LEVY,7912080,"ACCESS ALGEBRA 1A",10
38,LEVY,7912090,"ACCESS ALGEBRA 1B",13
38,LEVY,7912100,"BASIC MATH SKLS",2
38,LEVY,7915015,"ACCESS HOPE 9-12",15
38,LEVY,7920010,"SCI: 9-12",3
38,LEVY,7920015,"ACCESS BIOLOGY 1",16
38,LEVY,7920020,"ACCESS E/S SCI",6
38,LEVY,7921010,"SS: 9-12",5
38,LEVY,7921015,"ACCESS US GOVT",9
38,LEVY,7921025,"ACCESS US HIST",6
38,LEVY,7960010,"TRAN PLAN: 9-12",7
38,LEVY,7961010,"ACAD SKLS FNG LIV",1
38,LEVY,7961030,"PERS HME SKL FNG LIV",3
38,LEVY,7962010,"COGN LING SKLS",3
38,LEVY,7963080,"LRNG STRATEGIES",14
38,LEVY,7963140,SELF-DETERMINATION,21
38,LEVY,7965040,"STUDIES STUS GIFTED",2
38,LEVY,7966010,"PHY THERAPY",2
38,LEVY,7966020,"OCCU THERAPY",5
38,LEVY,7966030,"SPEECH THRPY",9
38,LEVY,7966040,"LANG THERAPY",43
38,LEVY,7980120,"CAR EXERIENCES: 9-12",18
38,LEVY,7980130,"CAR PLACEMENT: 9-12",1
38,LEVY,8000300,"M/J EXP WHEEL 1",1
38,LEVY,8021400,"FUND OF AG SERVICES",11
38,LEVY,8100100,"AGRI, FOOD, NR DS",17
38,LEVY,8100110,"ORIEN TO AGSCI & C P",31
38,LEVY,8100120,"INTROD TO AGSCI",93
38,LEVY,8100210,"EX OF AGRISCI",64
38,LEVY,8100310,"ORIEN TO AGSCI",28
38,LEVY,8106210,"ANIM SCI & SERS 2",21
38,LEVY,8106220,"ANIM SCI & SERS 3",13
38,LEVY,8106230,"ANIM SCI & SERS 4",13
38,LEVY,8106510,"PLANT BIOTECH 3",2
38,LEVY,8106810,"AGRISCI FOUND 1",228
38,LEVY,8106820,"AGRITECH 1",64
38,LEVY,8106830,"AGRITECH 2",42
38,LEVY,8106850,"AG BIOTECH 2",19
38,LEVY,8121510,"INTROD HORT 2",22
38,LEVY,8121520,"HORT SCI 3",8
38,LEVY,8121610,"HORT SCI & SERS 4",4
38,LEVY,8200110,"BUSINESS KEYBD",39
38,LEVY,8200120,"BUSINESS LEAD SKLS",33
38,LEVY,8200210,"CPTR APPL BUSINESS 2",23
38,LEVY,8200410,"BUSINESS COOP ED OJT",9
38,LEVY,8200520,"CPTR APPL BUS 1",23
38,LEVY,8203310,"ACCT APPL 1",14
38,LEVY,8203320,"ACCT APPL 2",6
38,LEVY,8209020,"CPTR COLG & CAR",289
38,LEVY,8209510,"DIGITAL DESIGN 1",70
38,LEVY,8209520,"DIGITAL DESIGN 2",25
38,LEVY,8209530,"DIGITAL DESIGN 3",8
38,LEVY,8209540,"DIGITAL DESIGN 4",1
38,LEVY,8212110,"ADM OFF TECH 1",27
38,LEVY,8212120,"BUSINESS SOFTWARE 1",27
38,LEVY,8300310,"WKPL ESSENTIALS",4
38,LEVY,8300420,"COOP DIV ED-OJT",79
38,LEVY,8400320,"MEDICAL SKLS SERS",70
38,LEVY,8417100,"HEALTH SCI 1",20
38,LEVY,8417110,"HEALTH SCI 2",37
38,LEVY,8417131,"ALLIED HEALTH ASSIS3",40
38,LEVY,8417171,"EMERG MED RESP 3",15
38,LEVY,8417211,"NURSE AST 3",40
38,LEVY,8720310,"BLDG CONST TECH 1",49
38,LEVY,8720320,"BLDG CONST TECH 2",14
38,LEVY,8720330,"BLDG CONST TECH 3",17
38,LEVY,8720340,"BLDG CONST TECH 4",8
39,LIBERTY,AMH2010,"AMERICAN HISTORY I",1
39,LIBERTY,AMH2020,"UNITED STATES HISTORY FROM 186",5
39,LIBERTY,BSC1005,"BIOLOGICAL SCIENCE",3
39,LIBERTY,BSC2010,"INTEGRATED PRINCIPLES OF BIOLO",1
39,LIBERTY,BSC2011,"BIOLOGY II",2
39,LIBERTY,CGS1060,"COLLEGE COMPUTING",2
39,LIBERTY,CHM1046,"GENERAL CHEMISTRY II",2
39,LIBERTY,DEP2004,"HUMAN GROWTH & DEVELOPMENT",1
39,LIBERTY,DEP2102,"CHILD PSYCHOLOGY",2
39,LIBERTY,ECO2023,"PRINCIPLES OF ECONOMICS, MICRO",1
39,LIBERTY,EME2040,"INTRODUCTION TO TECHNOLOGY FOR",1
39,LIBERTY,ENC1101,"COMPOSITION I",2
39,LIBERTY,ENC1102,"ENGLISH COMPOSITION II",24
39,LIBERTY,ESC1000,"EARTH SCIENCE",1
39,LIBERTY,GEA2002,"WORLD REGIONAL GEOGRAPHY II",1
39,LIBERTY,HSC1531,"MEDICAL TERMINOLOGY",2
39,LIBERTY,HUM2216,"THE HUMANITIES WITH WRITING",3
39,LIBERTY,HUN1201,"NUTRITION AND DIET THERAPY",3
39,LIBERTY,IDH1932,"HONORS SEMINAR",1
39,LIBERTY,MAC1105,"COLLEGE ALGEBRA",1
39,LIBERTY,MAC1114,"PLANE TRIGONOMETRY",2
39,LIBERTY,POS1041,"AMERICAN GOVERNMENT HONORS",1
39,LIBERTY,STA2023,"HONORS INTRODUCTORY STATISTICS",2
39,LIBERTY,SYG1000,"INTRODUCTORY SOCIOLOGY",1
39,LIBERTY,SYG1010,"CONTEMPORARY SOCIAL PROBLEMS",7
39,LIBERTY,104340,"DRAW 1",45
39,LIBERTY,108310,"CREATIVE PHOTO 1",24
39,LIBERTY,500300,"EXEC INTERN 1",19
39,LIBERTY,600000,"M/J EXPLOR WHEEL 1",23
39,LIBERTY,600010,"M/J EXPLOR WHEEL 2CP",8
39,LIBERTY,600020,"M/J EXPLOR WHEEL 3",2
39,LIBERTY,708340,"SPANISH 1",54
39,LIBERTY,708350,"SPANISH 2",41
39,LIBERTY,1000010,"M/J INTENS READ (MC)",120
39,LIBERTY,1000410,"INTENS READ",31
39,LIBERTY,1001010,"M/J LANG ARTS 1",102
39,LIBERTY,1001040,"M/J LANG ARTS 2",109
39,LIBERTY,1001070,"M/J LANG ARTS 3",95
39,LIBERTY,1001310,"ENG 1",74
39,LIBERTY,1001315,"ENG 1 CR",4
39,LIBERTY,1001320,"ENG HON 1",25
39,LIBERTY,1001340,"ENG 2",39
39,LIBERTY,1001345,"ENG 2 CR",4
39,LIBERTY,1001350,"ENG HON 2",46
39,LIBERTY,1001370,"ENG 3",58
39,LIBERTY,1001375,"ENG 3 CR",3
39,LIBERTY,1001400,"ENG 4",16
39,LIBERTY,1007300,"SPEECH 1",25
39,LIBERTY,1008010,"M/J READ 1",58
39,LIBERTY,1008040,"M/J READ 2",56
39,LIBERTY,1008070,"M/J READ 3",66
39,LIBERTY,1008300,"READ 1",67
39,LIBERTY,1008310,"READ 2",81
39,LIBERTY,1008330,"READ 3",40
39,LIBERTY,1009370,"WRTNG COLL. SUCCESS",28
39,LIBERTY,1200310,"ALG 1",104
39,LIBERTY,1200315,"ALG 1 CR",32
39,LIBERTY,1200330,"ALG 2",43
39,LIBERTY,1200335,"ALG 2 CR",2
39,LIBERTY,1200340,"ALG 2 HON",25
39,LIBERTY,1200370,"ALG 1-A",1
39,LIBERTY,1200400,"INTENS MATH",37
39,LIBERTY,1200700,"Math Coll. Readiness",35
39,LIBERTY,1202340,"PRE-CALCULUS HON",44
39,LIBERTY,1204000,"M/J INTENS MATH (MC)",80
39,LIBERTY,1205010,"M/J MATH 1",100
39,LIBERTY,1205040,"M/J MATH 2",109
39,LIBERTY,1205070,"M/J PRE-ALG",57
39,LIBERTY,1205370,"CONSUMER MATH",1
39,LIBERTY,1206310,GEO,78
39,LIBERTY,1206315,"GEO CR",3
39,LIBERTY,1206320,"GEO HON",25
39,LIBERTY,1300300,"MUS THEORY 1",32
39,LIBERTY,1302010,"M/J BAND 2",5
39,LIBERTY,1302020,"M/J BAND 3",4
39,LIBERTY,1302300,"BAND 1",17
39,LIBERTY,1303300,"CHORUS 1",23
39,LIBERTY,1501350,"WEIGHT TRAIN 2",97
39,LIBERTY,1503350,"TEAM SPRTS 1",3
39,LIBERTY,1503360,"TEAM SPRTS 2",20
39,LIBERTY,1506320,"HOPE-PE V",39
39,LIBERTY,1508000,"M/J FITNESS GRADE 6",106
39,LIBERTY,1508200,"M/J TEAM SPORTS GRD7",103
39,LIBERTY,1508400,"M/J EXTRME SPRTS GD8",3
39,LIBERTY,1508500,"M/J IND/DUAL SPT GD8",90
39,LIBERTY,1700110,"M/J AVID 6TH",29
39,LIBERTY,1700120,"M/J AVID 7TH",24
39,LIBERTY,1700130,"M/J AVID 8TH",32
39,LIBERTY,1700390,"AVID 1",67
39,LIBERTY,1801300,"AR LEAD ED/TRAIN 1",60
39,LIBERTY,1801310,"AR LEAD ED/TRAIN 2",22
39,LIBERTY,1801320,"AR LEAD ED/TRAIN 3",7
39,LIBERTY,1801330,"AR LEAD ED/TRAIN 4",3
39,LIBERTY,2000010,"M/J LIF SCI",1
39,LIBERTY,2000310,"BIO 1",70
39,LIBERTY,2000315,"BIO 1 CR",6
39,LIBERTY,2000320,"BIO 1 HON",18
39,LIBERTY,2001010,"M/J ERTH/SPA SCI",26
39,LIBERTY,2001310,"ERTH/SPA SCI",52
39,LIBERTY,2002040,"M/J COMPRE SCI 1",98
39,LIBERTY,2002070,"M/J COMPRE SCI 2",102
39,LIBERTY,2002100,"M/J COMPRE SCI 3",91
39,LIBERTY,2003310,"PHY SCI",81
39,LIBERTY,2003340,"CHEM 1",17
39,LIBERTY,2003350,"CHEM 1 HON",24
39,LIBERTY,2100015,"M/J US HIST&CAR PLAN",99
39,LIBERTY,2100310,"US HIST",58
39,LIBERTY,2100320,"US HIST HON",6
39,LIBERTY,2102310,ECON,1
39,LIBERTY,2103010,"M/J WORLD GEOG",41
39,LIBERTY,2103400,"AP HUMAN GEOG",6
39,LIBERTY,2106010,"M/J CIVICS",106
39,LIBERTY,2106016,"M/J CIVICS & CAR PL",13
39,LIBERTY,2106310,"US GOVT",59
39,LIBERTY,2109010,"M/J WORLD HIST",62
39,LIBERTY,2109310,"WORLD HIST",59
39,LIBERTY,2109320,"WORLD HIST HON",25
39,LIBERTY,2200000,"M/J STUDY HALL 1",9
