" COURSE ENROLLMENT BY DISTRICT, BY COURSE ",,,,
"SCHOOL YEAR 2014-15",,,,
"SURVEY 3 PRELIMINARY DATA (as of  04/10/15) ",,,,
"Source:  2014-15 Automated Student Database, Bureau of Education Information and Accountability Services (EIAS)",,,,
"DIST #",DISTRICT,"COURSE #","COURSE TITLE",ENROLLMENT
09,CITRUS,101026,"M/J 2D STUDIO ART 3",41
09,CITRUS,101300,"2-D STUDIO ART 1",151
09,CITRUS,101310,"2-D STUDIO ART 2",48
09,CITRUS,101320,"2-D STUDIO ART 3 HON",8
09,CITRUS,101330,"3-D STUDIO ART 1",67
09,CITRUS,101340,"3-D STUDIO ART 2",44
09,CITRUS,101350,"3-D STUDIO ART 3 HON",2
09,CITRUS,101440,"FIN CFT STUD ART 1",11
09,CITRUS,102300,"CERAM/POT 1",10
09,CITRUS,102310,"CERAM/POT 2",8
09,CITRUS,102340,"ART COLLAB DSGN HON",14
09,CITRUS,104300,"AP ART/DRAW PORT",18
09,CITRUS,108310,"CREATIVE PHOTO 1",62
09,CITRUS,108320,"CREATIVE PHOTO 2",26
09,CITRUS,108330,"CREATIVE PHOTO 3 HON",2
09,CITRUS,109310,"PORT DEV: DRAW HON",4
09,CITRUS,109320,"PORT DEV: 2D DES HON",23
09,CITRUS,109330,"PORT DEV: 3D DES HON",4
09,CITRUS,109350,"AP STUDIO/2-D",5
09,CITRUS,109360,"AP STUDIO/3-D",5
09,CITRUS,114810,"FL PRE-IB ART 2",24
09,CITRUS,114850,"IB ART STUDIO 2-A",8
09,CITRUS,114870,"IB ART 2-A & B/DES",8
09,CITRUS,200890,"IB INFO TECH SOC 1",24
09,CITRUS,200900,"IB INFO TECH SOC 2",10
09,CITRUS,400310,"THEATRE 1",41
09,CITRUS,400320,"THEATRE 2",4
09,CITRUS,400330,"THEATRE 3 HON",1
09,CITRUS,400370,"ACTING 1",51
09,CITRUS,400380,"ACTING 2",15
09,CITRUS,400390,"ACTING 3",1
09,CITRUS,400620,"THEATRE IMPROV",13
09,CITRUS,400700,"MUSIC THEATRE 1",11
09,CITRUS,400710,"MUSIC THEATRE 2",8
09,CITRUS,400720,"MUSIC THEATRE 3",3
09,CITRUS,400810,"IB THEATRE 1",3
09,CITRUS,400820,"IB THEATRE 2",9
09,CITRUS,500000,"M/J PERS CAR SCH 1",73
09,CITRUS,500010,"M/J PERS CAR SCH 2",6
09,CITRUS,500300,"EXEC INTERN 1",152
09,CITRUS,500310,"EXEC INTERN 2",89
09,CITRUS,500320,"EXEC INTERN 3",56
09,CITRUS,500330,"EXEC INTERN 4",28
09,CITRUS,500500,"PERS,CAR,SCH DEV 1",93
09,CITRUS,500510,"PERS,CAR,SCH DEV 2",76
09,CITRUS,500520,"PERS,CAR,SCH DEV 3",46
09,CITRUS,500530,"PERS,CAR,SCH DEV 4",28
09,CITRUS,701330,"FRENCH 2",77
09,CITRUS,708340,"SPANISH 1",141
09,CITRUS,708350,"SPANISH 2",321
09,CITRUS,708360,"SPANISH 3 HON",16
09,CITRUS,708370,"SPANISH 4 HON",7
09,CITRUS,708380,"SPANISH 5 HON",2
09,CITRUS,708800,"FL PRE-IB SPANISH 1",98
09,CITRUS,708810,"FL PRE-IB SPANISH 2",79
09,CITRUS,708830,"IB SPANISH 4-B",55
09,CITRUS,708840,"IB SPANISH 5-B",55
09,CITRUS,800000,"M/J HEALTH 1",22
09,CITRUS,800300,"HEALTH1-LIF MGMT SKL",312
09,CITRUS,800370,"PARENTING 1",3
09,CITRUS,800380,"PARENTING 2",6
09,CITRUS,800390,"HEALTH EXPER PARENTS",7
09,CITRUS,900800,"IB THEORY/KNWLG 1",58
09,CITRUS,1000000,"M/J INTENS LANG ARTS",13
09,CITRUS,1000010,"M/J INTENS READ (MC)",711
09,CITRUS,1000410,"INTENS READ",265
09,CITRUS,1001010,"M/J LANG ARTS 1",682
09,CITRUS,1001020,"M/J LANG ARTS 1, ADV",378
09,CITRUS,1001040,"M/J LANG ARTS 2",633
09,CITRUS,1001050,"M/J LANG ARTS 2, ADV",477
09,CITRUS,1001070,"M/J LANG ARTS 3",670
09,CITRUS,1001080,"M/J LANG ARTS 3, ADV",452
09,CITRUS,1001310,"ENG 1",491
09,CITRUS,1001320,"ENG HON 1",225
09,CITRUS,1001340,"ENG 2",393
09,CITRUS,1001350,"ENG HON 2",255
09,CITRUS,1001370,"ENG 3",546
09,CITRUS,1001380,"ENG HON 3",7
09,CITRUS,1001400,"ENG 4",334
09,CITRUS,1001405,"ENG 4: FL COLL PREP",102
09,CITRUS,1001410,"ENG HON 4",11
09,CITRUS,1001420,"AP ENG COMPO",263
09,CITRUS,1001430,"AP ENG LIT COMPO",138
09,CITRUS,1001800,"FL PRE-IB ENG 1",98
09,CITRUS,1001830,"IB ENGLISH 4",55
09,CITRUS,1006000,"M/J JOURN 1",23
09,CITRUS,1006010,"M/J JOURN 2",53
09,CITRUS,1006300,"JOURN 1",71
09,CITRUS,1006310,"JOURN 2",23
09,CITRUS,1006320,"JOURN 3",16
09,CITRUS,1006330,"JOURN 4",6
09,CITRUS,1006331,"JOURN 5 HON",4
09,CITRUS,1006332,"JOURN 6 HON",6
09,CITRUS,1006375,"SOCIAL MEDIA 1",136
09,CITRUS,1007300,"SPEECH 1",26
09,CITRUS,1007330,"DEBATE 1",23
09,CITRUS,1008300,"READ 1",2
09,CITRUS,1020810,"AMER LIT HON",1
09,CITRUS,1020830,"CLASS LIT HON",1
09,CITRUS,1020840,"CONTEMP LIT HON",7
09,CITRUS,1200310,"ALG 1",216
09,CITRUS,1200320,"ALG 1 HON",474
09,CITRUS,1200330,"ALG 2",329
09,CITRUS,1200340,"ALG 2 HON",179
09,CITRUS,1200370,"ALG 1-A",196
09,CITRUS,1200380,"ALG 1-B",315
09,CITRUS,1200400,"INTENS MATH",28
09,CITRUS,1200500,"ADV ALG W/FIN APP",63
09,CITRUS,1200700,"MATH COLL READINESS",207
09,CITRUS,1202310,"AP CALCULUS AB",35
09,CITRUS,1202320,"AP CALCULUS BC",13
09,CITRUS,1202340,"PRE-CALCULUS HON",157
09,CITRUS,1202375,"IB PRE-CALCULUS",22
09,CITRUS,1202810,"IB CALCULUS/DESC STA",33
09,CITRUS,1204000,"M/J INTENS MATH (MC)",371
09,CITRUS,1205010,"M/J MATH 1",692
09,CITRUS,1205020,"M/J MATH 1 ADV",321
09,CITRUS,1205040,"M/J MATH 2",669
09,CITRUS,1205050,"M/J MATH 2, ADV",392
09,CITRUS,1205070,"M/J PRE-ALG",707
09,CITRUS,1206300,"INF GEO",309
09,CITRUS,1206310,GEO,554
09,CITRUS,1206320,"GEO HON",299
09,CITRUS,1207300,"LIB ARTS MATH 1",25
09,CITRUS,1207310,"LIB ARTS MATH 2",1
09,CITRUS,1209800,"IB MATH STUDIES",20
09,CITRUS,1210310,"IB STAT/INT DIFF CAL",23
09,CITRUS,1300330,"AP MUS THEORY",12
09,CITRUS,1300816,"IB MUSIC 1",3
09,CITRUS,1301090,"M/J EXPL MUSIC 1",96
09,CITRUS,1301360,"KEYBD 1",35
09,CITRUS,1301370,"KEYBD 2",3
09,CITRUS,1301380,"KEYBD 3",1
09,CITRUS,1302000,"M/J BAND 1",143
09,CITRUS,1302010,"M/J BAND 2",105
09,CITRUS,1302020,"M/J BAND 3",38
09,CITRUS,1302030,"M/J BAND 4",35
09,CITRUS,1302120,"M/J INSTRU ENS 2",9
09,CITRUS,1302130,"M/J INSTRU ENS 3",34
09,CITRUS,1302355,"MARCHING BAND",10
09,CITRUS,1302360,"ORCH 1",22
09,CITRUS,1302370,"ORCH 2",5
09,CITRUS,1302380,"ORCH 3",5
09,CITRUS,1302390,"ORCH 4",2
09,CITRUS,1302460,"INSTRU ENS 1",34
09,CITRUS,1302470,"INSTRU ENS 2",24
09,CITRUS,1302480,"INSTRU ENS 3",16
09,CITRUS,1302490,"INSTRU ENS 4 HON",9
09,CITRUS,1302500,"JAZZ ENS 1",6
09,CITRUS,1302510,"JAZZ ENS 2",9
09,CITRUS,1302520,"JAZZ ENS 3",4
09,CITRUS,1302530,"JAZZ ENS 4 HON",2
09,CITRUS,1303000,"M/J CHORUS 1",38
09,CITRUS,1303010,"M/J CHORUS 2",23
09,CITRUS,1303020,"M/J CHORUS 3",62
09,CITRUS,1303300,"CHORUS 1",38
09,CITRUS,1303310,"CHORUS 2",56
09,CITRUS,1303320,"CHORUS 3",29
09,CITRUS,1303330,"CHORUS 4",10
09,CITRUS,1303340,"CHORUS 5 HON",2
09,CITRUS,1303440,"VOCAL ENS 1",23
09,CITRUS,1303450,"VOCAL ENS 2",4
09,CITRUS,1303460,"VOCAL ENS 3",1
09,CITRUS,1303470,"VOCAL ENS 4 HON",3
09,CITRUS,1400000,"M/J PEER COUN 1",186
09,CITRUS,1400300,"PEER COUN 1",13
09,CITRUS,1400320,"PEER COUN 3",4
09,CITRUS,1501300,"PERS FIT",277
09,CITRUS,1501320,"FIT ISSUES FOR ADOL",316
09,CITRUS,1502480,"OUTDOOR ED",388
09,CITRUS,1503350,"TEAM SPRTS 1",3
09,CITRUS,1508600,"M/J COMPRE GRDE 6/7",1506
09,CITRUS,1508700,"M/J COMPRE GDE 7/8",671
09,CITRUS,1700000,"M/J RESEARCH 1",134
09,CITRUS,1700010,"M/J RESEARCH 2",142
09,CITRUS,1700020,"M/J RESEARCH 3",105
09,CITRUS,1700110,"M/J AVID 6TH",135
09,CITRUS,1700120,"M/J AVID 7TH",171
09,CITRUS,1700130,"M/J AVID 8TH",162
09,CITRUS,1700300,"RESEARCH 1",33
09,CITRUS,1700310,"RESEARCH 2",12
09,CITRUS,1700320,"RESEARCH 3",1
09,CITRUS,1700390,"AVID 1",49
09,CITRUS,1700400,"AVID 2",37
09,CITRUS,1700410,"AVID 3",32
09,CITRUS,1800300,"AF AERO SCI 1",22
09,CITRUS,1800310,"AF AERO SCI 2",20
09,CITRUS,1800320,"AF AERO SCI 3",6
09,CITRUS,1800330,"AF AEROSCI 4 LEADDEV",6
09,CITRUS,1802310,"NAVAL SCI 2",8
09,CITRUS,2000310,"BIO 1",476
09,CITRUS,2000320,"BIO 1 HON",190
09,CITRUS,2000330,"BIO 2 HON",2
09,CITRUS,2000340,"AP BIO",10
09,CITRUS,2000350,"ANAT PHYSIO",10
09,CITRUS,2000360,"ANAT PHYSIO HON",41
09,CITRUS,2000380,ECOLOGY,21
09,CITRUS,2000800,"FL PRE-IB BIO 1",96
09,CITRUS,2000805,"IB BIOLOGY 1",59
09,CITRUS,2000820,"IB BIO 3",55
09,CITRUS,2001010,"M/J ERTH/SPA SCI",2
09,CITRUS,2001310,"ERTH/SPA SCI",91
09,CITRUS,2001340,"ENV SCI",123
09,CITRUS,2001380,"AP ENV SCI",28
09,CITRUS,2002040,"M/J COMPRE SCI 1",687
09,CITRUS,2002050,"M/J COMPRE SCI 1 ADV",371
09,CITRUS,2002070,"M/J COMPRE SCI 2",725
09,CITRUS,2002080,"M/J COMPRE SCI 2 ADV",385
09,CITRUS,2002100,"M/J COMPRE SCI 3",664
09,CITRUS,2002110,"M/J COMPRE SCI 3 ADV",450
09,CITRUS,2002340,"EXP SCI 1 HON",22
09,CITRUS,2002350,"EXP SCI 2 HON",2
09,CITRUS,2002400,"INTEG SCI 1",4
09,CITRUS,2002500,"MARINE SCI 1",30
09,CITRUS,2002510,"MARINE SCI 1 HON",14
09,CITRUS,2003310,"PHY SCI",394
09,CITRUS,2003320,"PHY SCI HON",141
09,CITRUS,2003340,"CHEM 1",219
09,CITRUS,2003350,"CHEM 1 HON",115
09,CITRUS,2003360,"CHEM 2 HON",5
09,CITRUS,2003370,"AP CHEM",17
09,CITRUS,2003390,"PHYS 1 HON",6
09,CITRUS,2003421,"AP PHYSICS 1",9
09,CITRUS,2003800,"FL PRE-IB CHEM 1",78
09,CITRUS,2003805,"IB CHEMISTRY 1",22
09,CITRUS,2003820,"IB CHEM 3",28
09,CITRUS,2020910,"ASTR S/G HON",23
09,CITRUS,2100010,"M/J US HIST",6
09,CITRUS,2100015,"M/J US HIST&CAR PLAN",1097
09,CITRUS,2100310,"US HIST",594
09,CITRUS,2100320,"US HIST HON",65
09,CITRUS,2100330,"AP U.S. HIST",141
09,CITRUS,2100800,"IB HISTORY OF AMER",43
09,CITRUS,2102310,ECONOMICS,10
09,CITRUS,2102335,"ECON FIN LIT",146
09,CITRUS,2102345,"ECON FIN LIT HON",25
09,CITRUS,2102360,"AP MICROECON",21
09,CITRUS,2103010,"M/J WORLD GEOG",5
09,CITRUS,2103300,"WORLD CLTRL GEOG",396
09,CITRUS,2103400,"AP HUMAN GEOG",223
09,CITRUS,2106010,"M/J CIVICS",1111
09,CITRUS,2106016,"M/J CIVICS & CAR PL",25
09,CITRUS,2106310,"US GOVT",231
09,CITRUS,2106320,"US GOVT HON",100
09,CITRUS,2106350,"LAW STUDIES",34
09,CITRUS,2107300,"PSYCH 1",2
09,CITRUS,2107350,"AP PSYCH",104
09,CITRUS,2108300,SOCIOLOGY,24
09,CITRUS,2109010,"M/J WORLD HIST",1053
09,CITRUS,2109310,"WORLD HIST",349
09,CITRUS,2109320,"WORLD HIST HON",46
09,CITRUS,2109380,"AP EURO HIST",78
09,CITRUS,2109420,"AP WORLD HIST",349
09,CITRUS,2109800,"IB CONTEMP HISTORY 1",55
09,CITRUS,2400300,"LEAD SKLS DEV",38
09,CITRUS,2400310,"LEAD TECNQS",14
09,CITRUS,5001010,"ART - GRADE K",1077
09,CITRUS,5001020,"ART - GRADE 1",1152
09,CITRUS,5001030,"ART - GRADE 2",1124
09,CITRUS,5001040,"ART - INTERM 1",1129
09,CITRUS,5001050,"ART - INTERM 2",1000
09,CITRUS,5001060,"ART - INTERM 3",1094
09,CITRUS,5002000,"INTROD TO CPTRS",6585
09,CITRUS,5010020,"FNC BAS SKLS READ E",111
09,CITRUS,5010041,"LANG ARTS GRADE K",1081
09,CITRUS,5010042,"LANG ARTS GRADE 1",1155
09,CITRUS,5010043,"LANG ARTS GRADE 2",1138
09,CITRUS,5010044,"LANG ARTS GRADE 3",1137
09,CITRUS,5010045,"LANG ARTS GRADE 4",1023
09,CITRUS,5010046,"LANG ARTS GRADE 5",1108
09,CITRUS,5012020,"MATH GRADE K",1079
09,CITRUS,5012030,"MATH GRADE ONE",1152
09,CITRUS,5012040,"MATH GRADE TWO",1133
09,CITRUS,5012050,"MATH GRADE THREE",1133
09,CITRUS,5012060,"MATH GRADE FOUR",1013
09,CITRUS,5012070,"MATH GRADE FIVE",1096
09,CITRUS,5013060,"MUSIC - GRADE K",1077
09,CITRUS,5013070,"MUSIC - GRADE 1",1151
09,CITRUS,5013080,"MUSIC - GRADE 2",1123
09,CITRUS,5013090,"MUSIC-INTERM 1",1127
09,CITRUS,5013100,"MUSIC-INTERM 2",989
09,CITRUS,5013110,"MUSIC-INTERM 3",1094
09,CITRUS,5015020,"PHYSICAL EDUCATION K",1083
09,CITRUS,5015030,"PHYSICAL EDUCATION 1",1160
09,CITRUS,5015040,"PHYSICAL EDUCATION 2",1141
09,CITRUS,5015050,"PHYSICAL EDUCATION 3",1136
09,CITRUS,5015060,"PHYSICAL EDUCATION 4",1026
09,CITRUS,5015070,"PHYSICAL EDUCATION 5",1122
09,CITRUS,5020010,"SCIENCE GRADE K",1064
09,CITRUS,5020020,"SCIENCE GRADE ONE",1132
09,CITRUS,5020030,"SCIENCE GRADE TWO",1099
09,CITRUS,5020040,"SCIENCE GRADE THREE",1066
09,CITRUS,5020050,"SCIENCE GRADE FOUR",995
09,CITRUS,5020060,"SCIENCE GRADE FIVE",1082
09,CITRUS,5021020,"SOC STUDIES K",1067
09,CITRUS,5021030,"SOC STUDIES 1",1124
09,CITRUS,5021040,"SOC STUDIES 2",1116
09,CITRUS,5021050,"SOC STUDIES 3",1066
09,CITRUS,5021060,"SOC STUDIES 4",994
09,CITRUS,5021070,"SOC STUDIES 5",1080
09,CITRUS,5100560,"PK OTHER",13
09,CITRUS,5100580,"VPK-SCH YEAR PROG",254
09,CITRUS,7650030,"PK DISABS: 0-2",8
09,CITRUS,7650130,"PK DISABS: 3-5",84
09,CITRUS,7701010,"ART: K-5",35
09,CITRUS,7710011,"ACCESS LANG ART - K",4
09,CITRUS,7710012,"ACCESS LANG ART - 1",11
09,CITRUS,7710013,"ACCESS LANG ART - 2",10
09,CITRUS,7710014,"ACCESS LANG ART - 3",16
09,CITRUS,7710015,"ACCESS LANG ART - 4",16
09,CITRUS,7710016,"ACCESS LANG ART - 5",19
09,CITRUS,7712015,"ACCESS MATH GRADE K",4
09,CITRUS,7712020,"ACCESS MATH GRADE 1",11
09,CITRUS,7712030,"ACCESS MATH GRADE 2",10
09,CITRUS,7712040,"ACCESS MATH GRADE 3",16
09,CITRUS,7712050,"ACCESS MATH GRADE 4",16
09,CITRUS,7712060,"ACCESS MATH GRADE 5",19
09,CITRUS,7715010,"PE: K-5",35
09,CITRUS,7720015,"ACCESS SCI GRADE K",4
09,CITRUS,7720020,"ACCESS SCI GRADE 1",10
09,CITRUS,7720030,"ACCESS SCI GRADE 2",10
09,CITRUS,7720040,"ACCESS SCI GRADE 3",14
09,CITRUS,7720050,"ACCESS SCI GRADE 4",14
09,CITRUS,7720060,"ACCESS SCI GRADE 5",17
09,CITRUS,7721011,"ACCESS SOC ST - K",4
09,CITRUS,7721012,"ACCESS SOC ST - 1",9
09,CITRUS,7721013,"ACCESS SOC ST - 2",10
09,CITRUS,7721014,"ACCESS SOC ST - 3",15
09,CITRUS,7721015,"ACCESS SOC ST - 4",14
09,CITRUS,7721016,"ACCESS SOC ST - 5",17
09,CITRUS,7721020,"U SKLS SOC&EMOT:PK-5",71
09,CITRUS,7755040,"ADV ACAD: K-5 GIFTED",303
09,CITRUS,7763030,"SPEECH THRPY: PK-5",404
09,CITRUS,7763040,"LANG THRPY: PK-5",305
09,CITRUS,7763050,"OCCU THRPY: PK-5",131
09,CITRUS,7763060,"ORIEN MOBLTY: PK-5",1
09,CITRUS,7763070,"PHY THRPY: PK-5",51
09,CITRUS,7763080,"EXP CORE COMPET:PK-5",3
09,CITRUS,7763090,"EXP SKLS:PK-5",4
09,CITRUS,7763120,"U SKLS COMMUNIC:PK-5",24
09,CITRUS,7801010,"V/P ARTS: 6-8",27
09,CITRUS,7810011,"ACCESS M/J LA 1",21
09,CITRUS,7810012,"ACCESS M/J LA 2",15
09,CITRUS,7810013,"ACCESS M/J LA 3",25
09,CITRUS,7812015,"ACCESS M/J MATH 1",22
09,CITRUS,7812020,"ACCESS M/J MATH 2",11
09,CITRUS,7812030,"ACCESS M/J MATH 3",25
09,CITRUS,7815010,"PE: 6-8",14
09,CITRUS,7820015,"ACCESS M/J COMPSCI 1",22
09,CITRUS,7820016,"ACCESS M/J COMPSCI 2",16
09,CITRUS,7820017,"ACCESS M/J COMPSCI 3",24
09,CITRUS,7821021,"ACCESS M/J CIVICS",22
09,CITRUS,7821022,"ACCESS M/J WRLD HIST",20
09,CITRUS,7821026,"ACCESS M/J USHI & CP",17
09,CITRUS,7855040,"ADV ACAD: 6-8 GIFTED",210
09,CITRUS,7863000,"U SKLS: SOC&EMO 6-8",61
09,CITRUS,7863010,"U SKLS: 6-8",14
09,CITRUS,7863020,"SPEECH AUD TRAIN:6-8",2
09,CITRUS,7863040,"U SKLS: CURR&LRN 6-8",13
09,CITRUS,7863090,"LRNG STR: 6-8",4
09,CITRUS,7866030,"SPEECH THRPY: 6-8",64
09,CITRUS,7866040,"LANG THRPY: 6-8",68
09,CITRUS,7866050,"OCCU THRPY: 6-8",15
09,CITRUS,7866070,"PHY THRPY: 6-8",2
09,CITRUS,7910111,"ACCESS ENGLISH 1/2",32
09,CITRUS,7910112,"ACCESS ENGLISH 3/4",21
09,CITRUS,7910115,"FUND ENG 1",1
09,CITRUS,7910400,"LIF SKLS READ: 9-12",32
09,CITRUS,7912060,"ACCESS INF GEOMETRY",27
09,CITRUS,7912080,"ACCESS ALGEBRA 1A",3
09,CITRUS,7912105,"FUND CONSUMER MATH",25
09,CITRUS,7912340,"LIF SKLS MA: 9-12",24
09,CITRUS,7915010,"SPECI DESIGN PE",19
09,CITRUS,7920020,"ACCESS E/S SCI",6
09,CITRUS,7920030,"FUND INTEG SCI 1",5
09,CITRUS,7920035,"FUND INTEG SCI 2",4
09,CITRUS,7920040,"FUND INTEG SCI 3",9
09,CITRUS,7921015,"ACCESS US GOVT",23
09,CITRUS,7921022,"ACCESS ECON FIN LIT",21
09,CITRUS,7921025,"ACCESS US HIST",17
09,CITRUS,7961010,"ACAD SKLS FNG LIV",28
09,CITRUS,7963040,"EXPANDED SKILLS:9-12",5
09,CITRUS,7963070,"U SKLS: SOC&EMO 9-12",127
09,CITRUS,7963080,"LRNG STRATEGIES 9-12",261
09,CITRUS,7963140,SELF-DETERMINATION,12
09,CITRUS,7965010,"MTH STUS GIFTED",2
09,CITRUS,7965030,"EXTRNSHP STUS GIFTED",3
09,CITRUS,7965040,"STUDIES STUS GIFTED",3
09,CITRUS,7966010,"PHY THERAPY",2
09,CITRUS,7966020,"OCCU THERAPY",3
09,CITRUS,7966030,"SPEECH THRPY",30
09,CITRUS,7966040,"LANG THERAPY",28
09,CITRUS,7967010,"VISUAL PERFORM",19
09,CITRUS,7980110,"CAR PREP: 9-12",22
09,CITRUS,7980120,"CAR EXERIENCES: 9-12",74
09,CITRUS,7980130,"CAR PLACEMENT: 9-12",6
09,CITRUS,8000200,"M/J EXP WHL 1 & CP",2
09,CITRUS,8100100,"AGRI, FOOD, NR DS",3
09,CITRUS,8100310,"ORIEN TO AGSCI",263
09,CITRUS,8100330,"ADV CONCS AGSCI",2
09,CITRUS,8106810,"AGRISCI FOUND 1",134
09,CITRUS,8106820,"AGRITECH 1",17
09,CITRUS,8106830,"AGRITECH 2",28
09,CITRUS,8200210,"CPTR APPL BUSINESS 2",48
09,CITRUS,8200211,"CPTR APPL BUSINESS 3",99
09,CITRUS,8200520,"CPTR APPL BUS 1",90
09,CITRUS,8203320,"ACCT APPL 2",14
09,CITRUS,8207120,"WEB DESIGN 2",3
09,CITRUS,8207130,"WEB DESIGN 3",2
09,CITRUS,8207420,"DIGIT VID SOUND FUND",4
09,CITRUS,8207441,"NETWK 2 ADM",2
09,CITRUS,8209020,"CPTR COLG & CAR",459
09,CITRUS,8209350,"INTRO ARTS, A/V",39
09,CITRUS,8209510,"DIGITAL DESIGN 1",90
09,CITRUS,8209520,"DIGITAL DESIGN 2",55
09,CITRUS,8209530,"DIGITAL DESIGN 3",4
09,CITRUS,8212110,"ADM OFF TECH 1",80
09,CITRUS,8212120,"BUSINESS SOFTWARE 1",10
09,CITRUS,8300420,"COOP DIV ED-OJT",137
09,CITRUS,8400320,"MEDICAL SKLS SERS",51
09,CITRUS,8405110,"EARLY CHILD 1 NEW",112
09,CITRUS,8405120,"EARLY CHILD 2 NEW",31
09,CITRUS,8405130,"EARLY CHILD 3 NEW",32
09,CITRUS,8417100,"HEALTH SCI 1",16
09,CITRUS,8417110,"HEALTH SCI 2",15
09,CITRUS,8417211,"NURSE AST 3",15
09,CITRUS,8500100,"ED & TRAINING DS",1
09,CITRUS,8500300,"PARENT SKLS",9
09,CITRUS,8500310,"CHILD DEV",6
09,CITRUS,8600020,"EXPLO TECH",131
09,CITRUS,8601010,"COMM TECH 1",54
09,CITRUS,8601020,"COMM TECH 2",12
09,CITRUS,8601030,"COMM TECH 3",1
09,CITRUS,8700100,"ARCH & CONST DS",2
09,CITRUS,8708120,"HUMAN BODY SYSTEMS",16
09,CITRUS,8708130,"MED INTERVENTIONS",13
09,CITRUS,8708140,"BIOMED INNOVATION",9
09,CITRUS,8709010,"AUTO COLL RPR & REF1",1
09,CITRUS,8709030,"AUTO COLL RPR & REF3",4
09,CITRUS,8709430,"AUTO SERV TECH 3",2
09,CITRUS,8709470,"AUTO SERV TECH 7",1
09,CITRUS,8713030,"A/C, REFG &HT TECH 3",5
09,CITRUS,8713070,"A/C&REFG & HT TECH 7",1
09,CITRUS,8725010,"DRAFT 1",74
09,CITRUS,8725020,"DRAFT 2",20
09,CITRUS,8725030,"DRAFT 3",13
09,CITRUS,8725040,"DRAFT 4",7
09,CITRUS,8727210,"ELECTRICITY 1",2
09,CITRUS,8727230,"ELECTRICITY 3",4
09,CITRUS,8727270,"ELECTRICITY 7",1
09,CITRUS,8727280,"ELECTRICITY 8",1
09,CITRUS,8743210,"MAINT SKLS 1",3
09,CITRUS,8743230,"MAINT SKLS 3",5
09,CITRUS,8754510,"WELDING TECH 1",5
09,CITRUS,8754530,"WELDING TECH 3",3
09,CITRUS,8754570,"WELDING TECH 7",3
09,CITRUS,8757210,"GROOM & SAL SERS 1",1
09,CITRUS,8772410,"DIG VID PROD 1",40
09,CITRUS,8772420,"DIG VID PROD 2",19
09,CITRUS,8772430,"DIG VID PROD 3",2
09,CITRUS,8800510,"CULINARY ARTS 1",127
09,CITRUS,8800520,"CULINARY ARTS 2",46
09,CITRUS,8800530,"CULINARY ARTS 3",53
09,CITRUS,8800540,"CULINARY ARTS 4",11
09,CITRUS,8905120,"COSMETOLOGY NAILS 2",1
09,CITRUS,8905150,"COSMETOLOGY 5",1
09,CITRUS,8905160,"COSMETOLOGY 6",1
09,CITRUS,8909010,"TCHR ASSIST 1",30
09,CITRUS,8909020,"TCHR ASSIST 2",6
09,CITRUS,8909030,"TCHR ASSIST 3",16
09,CITRUS,8909040,"TCHR ASSIST 4",6
09,CITRUS,9001110,"FOUND OF WEB DESIGN",28
09,CITRUS,9001120,"USER INTERFACE DSN",40
10,CLAY,ACG2021,"FINANCIAL ACCOUNTING",1
10,CLAY,AMH2010,"AMERICAN HISTORY I  SURVEY TO",14
10,CLAY,AMH2020,"UNITED STATES HISTORY FROM 186",160
10,CLAY,AMH2035,"RECENT AMERICAN HISTORY - SINC",1
10,CLAY,AML2020,"AMERICAN LITERATURE FROM 1865",4
10,CLAY,AML2601,"AFRICAN AMERICAN LITERATURE I",3
10,CLAY,ANT2301,"HUMAN SEXUALITY AND CULTURE",1
10,CLAY,ARH2050,"WESTERN SURVEY I: GREEK TO REN",4
10,CLAY,ARH2051,"HONORS HISTORY OF ART 2",1
10,CLAY,ART1001,"ART FUNDAMENTALS",10
10,CLAY,ART1300,"DRAWING I",1
10,CLAY,ASC2560,"UNMANNED AERIAL VEHICLES AND S",55
10,CLAY,ASC3471,"PHYSIOLOGY OF FLIGHT",10
10,CLAY,ASL1140,"AMERICAN SIGN LANGUAGE I",2
10,CLAY,ASL1150,"AMERICAN SIGN LANGUAGE II",8
10,CLAY,AST1002,"PLANETS, STARS, AND GALAXIES",1
10,CLAY,BSCC005,"GENERAL BIOLOLGY WITH LAB",16
10,CLAY,BSCC010,"BIOLOGY 1",1
10,CLAY,BSCC011,"BIOLOGY II",5
10,CLAY,BSCC085,"ANATOMY AND PHYSIOLOGY I",13
10,CLAY,BSCC086,"HUMAN ANATOMY & PHYSIOLOGY II",7
10,CLAY,BSCL005,"GENERAL BIOLOGY LAB",3
10,CLAY,BSCL020,"BIOLOGY AND THE HUMAN EXPERIEN",12
10,CLAY,BSCL085,"HUMAN ANATOMY & PHYSIOLOGY LAB",5
10,CLAY,BSCL086,"HUMAN ANATOMY AND PHYSIOLOGY I",2
10,CLAY,BSC1001,"FUNDAMENTALS OF BIOLOGICAL SCI",3
10,CLAY,BSC1005,"BIOLOGICAL SCIENCE",4
10,CLAY,BSC1020,"HUMAN BIOLOGY",64
10,CLAY,BSC2085,"ANATOMY & PHYSIOLOGY I",6
10,CLAY,BSC2086,"HUMAN ANATOMY & PHYSIOLOGY II",2
10,CLAY,BUL1241,"BUSINESS LAW I",1
10,CLAY,CET1600,"CISCO NETWORK FUNDAMENTALS",1
