"Students Absent 21 or More Days by School
2012-13, Final Survey 5 - Revised 4/24/17",,,,,,
"*To provide meaningful results and to protect the privacy of individual students, data are displayed only when the total number of students in a group is at least 10 and when the performance of individuals would not be disclosed. Data for groups less than 10 are displayed with an asterisk (*).",,,,,,
"Dist #","District Name","Schl #","School Name",Enrollments,"Absent 21 Days or Over","% Absent 21 or More Days"
35,LAKE,697,"EUSTIS MIDDLE SCHOOL",1125,132,"0,11733333333"
35,LAKE,701,"SOUTH LAKE HIGH SCHOOL",1735,227,"0,13083573487"
35,LAKE,801,"EAST RIDGE HIGH SCHOOL",2233,210,"0,09404388714"
35,LAKE,901,"LAKE MINNEOLA HIGH SCHOOL",1929,319,"0,16537065837"
35,LAKE,7001,"LAKE VIRTUAL INSTRUCTION PROGRAM",117,0,0
35,LAKE,7004,"LAKE VIRTUAL FRANCHISE",223,0,0
35,LAKE,9004,"NONSCHOOL EXCEPTIONAL EDUCATION",25,0,0
35,LAKE,9010,"LAKE ACADEMY LEESBURG",163,58,"0,35582822085"
35,LAKE,9013,"LAKE COUNTY ACER PROGRAM",20,0,0
35,LAKE,9014,"NON SCHOOL PK",61,0,0
35,LAKE,9018,"ALEE ACADEMY CHARTER SCHOOL",434,212,"0,48847926267"
35,LAKE,9020,"HUMANITIES AND FINE ARTS CHARTER SCHOOL",171,9,"0,05263157894"
35,LAKE,9022,"ALTERNATIVE EDUCATIONAL DEVELOPMENTAL PROGRAM",41,4,"0,0975609756"
35,LAKE,9028,"ALTOONA SCHOOL",267,23,"0,08614232209"
35,LAKE,9029,"MILESTONES COMMUNITY SCHOOL OF LAKE COUNTY, INC.",225,31,"0,13777777777"
35,LAKE,9031,"IMAGINE SCHOOLS AT SOUTH LAKE",1050,2,"0,0019047619"
36,LEE,81,"ALLEN PARK ELEMENTARY SCHOOL",1000,29,"0,029"
36,LEE,91,"ALVA MIDDLE SCHOOL",591,66,"0,1116751269"
36,LEE,92,"ALVA ELEMENTARY SCHOOL",438,19,"0,04337899543"
36,LEE,93,"RIVER HALL ELEMENTARY SCHOOL",1079,73,"0,06765523632"
36,LEE,121,"BONITA SPRINGS ELEMENTARY SCHOOL",442,23,"0,05203619909"
36,LEE,131,"CAPE ELEMENTARY SCHOOL",837,18,"0,02150537634"
36,LEE,133,"CHALLENGER MIDDLE SCHOOL",1123,45,"0,04007123775"
36,LEE,141,"CYPRESS LAKE MIDDLE SCHOOL",793,51,"0,06431273644"
36,LEE,152,"LEE ADOLESCENT MOTHERS PROGRAM",168,108,"0,64285714285"
36,LEE,161,"PAUL LAURENCE DUNBAR MIDDLE SCHOOL",1075,89,"0,08279069767"
36,LEE,162,"RAY V. POTTORF ELEMENTARY SCHOOL",880,61,"0,06931818181"
36,LEE,181,"EDGEWOOD ACADEMY",602,40,"0,06644518272"
36,LEE,191,"EDISON PARK CREATIVE AND EXPRESSIVE ARTS SCHOOL",386,6,"0,01554404145"
36,LEE,201,"FORT MYERS BEACH ELEMENTARY SCHOOL",148,4,"0,02702702702"
36,LEE,211,"FORT MYERS MIDDLE ACADEMY",692,89,"0,12861271676"
36,LEE,221,"FORT MYERS HIGH SCHOOL",1968,149,"0,07571138211"
36,LEE,231,"HARNS MARSH ELEMENTARY SCHOOL",1040,97,"0,09326923076"
36,LEE,241,"LEHIGH SENIOR HIGH SCHOOL",2112,408,"0,19318181818"
36,LEE,242,"VARSITY LAKES MIDDLE SCHOOL",1047,89,"0,08500477554"
36,LEE,251,"FRANKLIN PARK ELEMENTARY SCHOOL",579,50,"0,08635578583"
36,LEE,261,"J. COLIN ENGLISH ELEMENTARY SCHOOL",475,46,"0,09684210526"
36,LEE,291,"G. WEAVER HIPPS ELEMENTARY SCHOOL",884,87,"0,09841628959"
36,LEE,301,"LEHIGH ELEMENTARY SCHOOL",1137,85,"0,07475813544"
36,LEE,311,"NORTH FORT MYERS HIGH SCHOOL",1721,185,"0,10749564206"
36,LEE,321,"ORANGE RIVER ELEMENTARY SCHOOL",924,54,"0,05844155844"
36,LEE,331,"ORANGEWOOD ELEMENTARY SCHOOL",668,30,"0,04491017964"
36,LEE,341,"PINE ISLAND ELEMENTARY SCHOOL",267,12,"0,04494382022"
36,LEE,351,"LEXINGTON MIDDLE SCHOOL",959,59,"0,06152241918"
36,LEE,361,"THE SANIBEL SCHOOL",352,3,"0,00852272727"
36,LEE,371,"MIRROR LAKES ELEMENTARY SCHOOL",1245,113,"0,0907630522"
36,LEE,381,"TICE ELEMENTARY SCHOOL",565,43,"0,07610619469"
36,LEE,382,"OAK HAMMOCK MIDDLE SCHOOL",1202,131,"0,10898502495"
36,LEE,391,"TROPIC ISLES ELEMENTARY SCHOOL",1139,61,"0,05355575065"
36,LEE,401,"VILLAS ELEMENTARY SCHOOL",876,63,"0,07191780821"
36,LEE,421,"HEIGHTS ELEMENTARY SCHOOL",1168,47,"0,04023972602"
36,LEE,431,"PINEWOODS ELEMENTARY SCHOOL",1022,39,"0,03816046966"
36,LEE,461,"PATRIOT ELEMENTARY SCHOOL",730,38,"0,05205479452"
36,LEE,471,"TREELINE ELEMENTARY SCHOOL",1143,72,"0,06299212598"
36,LEE,491,"ISLAND COAST HIGH SCHOOL",1895,354,"0,18680738786"
36,LEE,511,"SOUTH FORT MYERS HIGH SCHOOL",2075,385,"0,18554216867"
36,LEE,521,"BAYSHORE ELEMENTARY SCHOOL",700,38,"0,05428571428"
36,LEE,531,"CYPRESS LAKE HIGH SCHOOL",1800,190,"0,10555555555"
36,LEE,552,"ALTERNATIVE LEARNING CENTER CENTRAL",797,175,"0,21957340025"
36,LEE,561,"TANGLEWOOD ELEMENTARY SCHOOL",789,63,"0,07984790874"
36,LEE,571,"CALOOSA ELEMENTARY SCHOOL",1007,28,"0,02780536246"
36,LEE,572,"CALOOSA MIDDLE SCHOOL",1001,100,"0,0999000999"
36,LEE,582,"HARNS MARSH MIDDLE SCHOOL",1034,90,"0,08704061895"
36,LEE,591,"RIVERDALE HIGH SCHOOL",2120,314,"0,14811320754"
36,LEE,592,"JAMES STEPHENS INTERNATIONAL ACADEMY",916,53,"0,057860262"
36,LEE,597,"TORTUGA PRESERVE ELEMENTARY SCHOOL",828,51,"0,06159420289"
36,LEE,601,"NORTH FORT MYERS ACADEMY FOR THE ARTS",1077,51,"0,04735376044"
36,LEE,611,"BONITA SPRINGS MIDDLE CENTER FOR THE ARTS",864,31,"0,03587962962"
36,LEE,621,"CAPE CORAL HIGH SCHOOL",1798,241,"0,13403781979"
36,LEE,631,"SAN CARLOS PARK ELEMENTARY SCHOOL",1048,80,"0,07633587786"
36,LEE,641,"PELICAN ELEMENTARY SCHOOL",1019,49,"0,04808635917"
36,LEE,651,"ROYAL PALM EXCEPTIONAL SCHOOL CENTER",252,77,"0,30555555555"
36,LEE,653,"PACE SCHOOL FOR GIRLS",120,36,"0,3"
36,LEE,661,"SOUTHWEST FLORIDA JUVENILE DETENTION CENTER",609,0,0
36,LEE,663,"AMIKIDS SOUTHWEST FLORIDA",102,22,"0,2156862745"
36,LEE,667,"LEE COUNTY JAIL",214,0,0
36,LEE,671,"GULF MIDDLE SCHOOL",864,67,"0,07754629629"
36,LEE,672,"GULF ELEMENTARY SCHOOL",1118,42,"0,03756708407"
36,LEE,681,"SPRING CREEK ELEMENTARY SCHOOL",727,14,"0,01925722145"
36,LEE,682,"SW FL ADDICTION SERVICES-THE VINCE SMITH CENTER",65,0,0
36,LEE,691,"LEHIGH ACRES MIDDLE SCHOOL",1312,183,"0,13948170731"
36,LEE,701,"BUCKINGHAM EXCEPTIONAL STUDENT CENTER",109,43,"0,39449541284"
36,LEE,711,"SUNSHINE ELEMENTARY SCHOOL",1193,86,"0,07208717518"
36,LEE,712,"HECTOR A. CAFFERATA JR ELEMENTARY SCHOOL",856,67,"0,07827102803"
36,LEE,721,"MARINER HIGH SCHOOL",1699,285,"0,16774573278"
36,LEE,722,"MARINER MIDDLE SCHOOL",1166,129,"0,11063464837"
36,LEE,731,"ESTERO HIGH SCHOOL",1740,201,"0,11551724137"
36,LEE,734,"RAYMA C. PAGE ELEMENTARY SCHOOL",900,31,"0,03444444444"
36,LEE,741,"THREE OAKS ELEMENTARY SCHOOL",853,16,"0,01875732708"
36,LEE,745,"EAST LEE COUNTY HIGH SCHOOL",2056,307,"0,14931906614"
36,LEE,751,"SKYLINE ELEMENTARY SCHOOL",958,71,"0,07411273486"
36,LEE,752,"ALTERNATIVE LEARNING CENTER WEST",328,38,"0,11585365853"
36,LEE,761,"TRAFALGAR MIDDLE SCHOOL",947,85,"0,08975712777"
36,LEE,762,"TRAFALGAR ELEMENTARY SCHOOL",908,17,"0,01872246696"
36,LEE,763,"MANATEE ELEMENTARY SCHOOL",1087,106,"0,09751609935"
36,LEE,771,"DIPLOMAT ELEMENTARY SCHOOL",984,22,"0,02235772357"
36,LEE,772,"DIPLOMAT MIDDLE SCHOOL",903,75,"0,0830564784"
36,LEE,781,"COLONIAL ELEMENTARY SCHOOL",952,79,"0,08298319327"
36,LEE,791,"DR CARRIE D ROBINSON LITTLETON ELEMENTARY SCHOOL",632,55,"0,08702531645"
36,LEE,801,"HANCOCK CREEK ELEMENTARY SCHOOL",973,82,"0,08427543679"
36,LEE,811,"GATEWAY ELEMENTARY SCHOOL",749,41,"0,05473965287"
36,LEE,821,"THREE OAKS MIDDLE SCHOOL",975,42,"0,04307692307"
36,LEE,831,"DUNBAR HIGH SCHOOL",1198,174,"0,14524207011"
36,LEE,851,"VETERANS PARK ACADEMY FOR THE ARTS",1513,87,"0,05750165234"
36,LEE,861,"IDA S. BAKER HIGH SCHOOL",1845,184,"0,09972899728"
36,LEE,4100,"THE ISLAND SCHOOL",32,2,"0,0625"
36,LEE,4102,"BONITA SPRINGS CHARTER SCHOOL",1368,46,"0,03362573099"
36,LEE,4103,"GATEWAY CHARTER ELEMENTARY SCHOOL",1288,66,"0,05124223602"
36,LEE,4111,"CAPE CORAL CHARTER SCHOOL",792,7,"0,00883838383"
36,LEE,4121,"GATEWAY CHARTER HIGH SCHOOL",809,88,"0,10877626699"
36,LEE,4131,"LEE CHARTER ACADEMY",112,12,"0,10714285714"
36,LEE,4141,"SIX MILE CHARTER ACADEMY",1316,115,"0,08738601823"
36,LEE,4143,"OASIS CHARTER ELEMENTARY SCHOOL",860,41,"0,0476744186"
36,LEE,4151,"CHRISTA MCAULLIFFE CHARTER ELEMENTARY SCHOOL",736,21,"0,02853260869"
36,LEE,4154,"GOODWILL LIFE ACADEMY",51,6,"0,11764705882"
36,LEE,4155,"EDISON COLLEGIATE HIGH SCHOOL",319,16,"0,05015673981"
36,LEE,4171,"OASIS CHARTER MIDDLE SCHOOL",865,72,"0,08323699421"
36,LEE,4181,"OASIS CHARTER HIGH SCHOOL",707,77,"0,10891089108"
36,LEE,4201,"LEHIGH CHARTER SCHOOL OF EXCELLENCE",100,0,0
36,LEE,4211,"PIVOT CHARTER SCHOOL",367,164,"0,44686648501"
36,LEE,4212,"CITY OF PALMS CHARTER HIGH SCHOOL",460,302,"0,65652173913"
36,LEE,4231,"CAPE CORAL PREPARATORY AND FITNESS ACADEMY",212,23,"0,10849056603"
36,LEE,4235,"LEE ALTERNATIVE CHARTER HIGH SCHOOL",235,70,"0,29787234042"
36,LEE,4241,"FORT MYERS PREPARATORY AND FITNESS ACADEMY",344,43,"0,125"
36,LEE,4242,"NORTH NICHOLAS HIGH SCHOOL",646,292,"0,4520123839"
36,LEE,4251,"CORONADO HIGH SCHOOL",783,163,"0,20817369093"
36,LEE,4261,"GATEWAY CHARTER INTERMEDIATE SCHOOL",1159,89,"0,07679033649"
36,LEE,4281,"BONITA SPRINGS PREPARATORY  AND FITNESS ACADEMY",425,38,"0,0894117647"
36,LEE,4301,"RICHARD MILBURN ACADEMY SOUTH",86,9,"0,10465116279"
36,LEE,7004,"LEE COUNTY VIRTUAL FRANCHISE",267,1,"0,00374531835"
36,LEE,7023,"LEE COUNTY VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED)",88,0,0
36,LEE,9123,"EARLY CHILDHOOD LEARNING SERVICES",386,170,"0,44041450777"
36,LEE,9450,"COUNTY WIDE EXCEPTIONAL CHILD PROGRAMS",250,4,"0,016"
37,LEON,21,"LEON HIGH SCHOOL",2094,259,"0,12368672397"
37,LEON,31,"KATE SULLIVAN ELEMENTARY SCHOOL",974,44,"0,04517453798"
37,LEON,32,"ELIZABETH COBB MIDDLE SCHOOL",936,56,"0,05982905982"
37,LEON,41,"FRANK HARTSFIELD ELEMENTARY SCHOOL",564,60,"0,10638297872"
37,LEON,51,"JAMES RICKARDS HIGH SCHOOL",1528,192,"0,12565445026"
37,LEON,71,"SABAL PALM ELEMENTARY SCHOOL",715,44,"0,06153846153"
37,LEON,91,"RUEDIGER ELEMENTARY SCHOOL",590,71,"0,12033898305"
37,LEON,92,"RAA MIDDLE SCHOOL",1104,80,"0,07246376811"
37,LEON,131,"WOODVILLE ELEMENTARY SCHOOL",547,74,"0,1352833638"
37,LEON,161,"AMOS P. GODBY HIGH SCHOOL",1281,121,"0,09445745511"
37,LEON,171,"OAK RIDGE ELEMENTARY SCHOOL",716,56,"0,0782122905"
37,LEON,191,"SECOND CHANCE AT GHAZVINI LEARNING CENTER",274,49,"0,17883211678"
37,LEON,204,SAIL,453,70,"0,15452538631"
37,LEON,222,"GRIFFIN MIDDLE SCHOOL",783,54,"0,06896551724"
37,LEON,231,"JOHN G RILEY ELEMENTARY SCHOOL",885,65,"0,07344632768"
37,LEON,291,"R. FRANK NIMS MIDDLE SCHOOL",672,43,"0,06398809523"
37,LEON,311,"PINEVIEW ELEMENTARY SCHOOL",588,59,"0,10034013605"
37,LEON,361,"LIVELY TECHNICAL CENTER",18,4,"0,22222222222"
37,LEON,381,"GILCHRIST ELEMENTARY SCHOOL",1027,40,"0,03894839337"
37,LEON,401,"ASTORIA PARK ELEMENTARY SCHOOL",753,64,"0,08499335989"
37,LEON,411,"GRETCHEN EVERHART SCHOOL",226,79,"0,34955752212"
37,LEON,421,"W T MOORE ELEMENTARY SCHOOL",618,47,"0,07605177993"
37,LEON,431,"SEALEY ELEMENTARY SCHOOL",652,32,"0,0490797546"
37,LEON,441,"APALACHEE ELEMENTARY SCHOOL",785,38,"0,04840764331"
37,LEON,451,"FAIRVIEW MIDDLE SCHOOL",1067,78,"0,07310215557"
37,LEON,452,"PACE SECONDARY SCHOOL",120,45,"0,375"
37,LEON,481,"KILLEARN LAKES ELEMENTARY SCHOOL",965,36,"0,03730569948"
37,LEON,491,"CHAIRES ELEMENTARY SCHOOL",511,31,"0,06066536203"
37,LEON,501,"SPRINGWOOD ELEMENTARY SCHOOL",757,48,"0,06340819022"
37,LEON,511,"DESOTO TRAIL ELEMENTARY SCHOOL",680,28,"0,04117647058"
37,LEON,521,"BUCK LAKE ELEMENTARY SCHOOL",754,23,"0,03050397877"
37,LEON,531,"DEERLAKE MIDDLE SCHOOL",994,46,"0,04627766599"
37,LEON,561,"FORT BRADEN ELEMENTARY SCHOOL",919,105,"0,11425462459"
37,LEON,1091,"LINCOLN HIGH SCHOOL",2100,163,"0,07761904761"
37,LEON,1131,"HAWKS RISE ELEMENTARY SCHOOL",861,24,"0,02787456445"
37,LEON,1141,"LAWTON CHILES HIGH SCHOOL",2050,121,"0,05902439024"
37,LEON,1151,"SWIFT CREEK MIDDLE SCHOOL",802,43,"0,05361596009"
37,LEON,1161,"CANOPY OAKS ELEMENTARY SCHOOL",782,47,"0,06010230179"
37,LEON,1171,"ROBERTS ELEMENTARY SCHOOL",891,27,"0,0303030303"
37,LEON,1181,"BOND ELEMENTARY SCHOOL",865,70,"0,08092485549"
37,LEON,1201,"WILLIAM J MONTFORD III MIDDLE SCHOOL",1224,72,"0,05882352941"
37,LEON,1202,"J MICHAEL CONLEY ELEMENTARY SCHOOL AT SOUTHWOOOD",1056,41,"0,03882575757"
37,LEON,1211,"SUCCESS ACADEMY AT GHAZVINI LEARNING CENTER",406,144,"0,35467980295"
37,LEON,1401,"C.K. STEELE-LEROY COLLINS CHARTER MIDDLE SCHOOL",109,6,"0,05504587155"
37,LEON,1402,"THE SCHOOL OF ARTS & SCIENCES",297,2,"0,00673400673"
37,LEON,1417,"STARS MIDDLE SCHOOL",210,38,"0,18095238095"
37,LEON,1421,"IMAGINE SCHOOL AT EVENING ROSE",550,41,"0,07454545454"
37,LEON,1431,"CAPITAL CITY HIGH SCHOOL",320,208,"0,65"
37,LEON,1441,"GOVERNOR'S CHARTER SCHOOL",617,16,"0,02593192868"
37,LEON,1502,"LEON CO JUVENILE DETENTION CENTER",305,0,0
37,LEON,1503,"PACE CENTER FOR GIRLS",128,46,"0,359375"
37,LEON,1507,AMIKIDS,76,18,"0,23684210526"
37,LEON,1509,"DISC-WOODVILLE ALTERNATIVE LEARNING CENTER (W.A.L.C.)",25,1,"0,04"
37,LEON,1519,"LEON COUNTY JAIL",34,0,0
37,LEON,9006,PREK,398,125,"0,31407035175"
38,LEVY,21,"BRONSON MIDDLE/HIGH SCHOOL",612,6,"0,00980392156"
38,LEVY,23,"HILLTOP ALTERNATIVE SCHOOL",213,4,"0,01877934272"
38,LEVY,24,"SUMMIT ACADEMY",29,0,0
38,LEVY,41,"CEDAR KEY HIGH SCHOOL",258,5,"0,01937984496"
38,LEVY,51,"CHIEFLAND HIGH SCHOOL",503,38,"0,07554671968"
38,LEVY,53,"CHIEFLAND MIDDLE SCHOOL",367,9,"0,02452316076"
38,LEVY,60,"WHISPERING WINDS CHARTER SCHOOL",102,0,0
38,LEVY,62,"NATURE COAST MIDDLE SCHOOL",115,2,"0,01739130434"
38,LEVY,91,"WILLISTON HIGH SCHOOL",632,6,"0,00949367088"
38,LEVY,92,"JOYCE M. BULLOCK ELEMENTARY SCHOOL",679,32,"0,0471281296"
38,LEVY,101,"WILLISTON MIDDLE SCHOOL",472,11,"0,02330508474"
38,LEVY,111,"YANKEETOWN SCHOOL",264,18,"0,06818181818"
38,LEVY,231,"WILLISTON ELEMENTARY SCHOOL",452,21,"0,04646017699"
38,LEVY,241,"CHIEFLAND ELEMENTARY SCHOOL",960,129,"0,134375"
38,LEVY,1011,"BRONSON ELEMENTARY SCHOOL",669,22,"0,03288490284"
38,LEVY,7004,"LEVY VIRTUAL FRANCHISE",*,*,*
38,LEVY,7023,"LEVY VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED)",*,*,*
39,LIBERTY,21,"LIBERTY COUNTY HIGH SCHOOL",337,74,"0,21958456973"
39,LIBERTY,31,"W. R. TOLAR K-8 SCHOOL",659,94,"0,14264036418"
39,LIBERTY,41,"HOSFORD ELEMENTARY JUNIOR HIGH SCHOOL",405,68,"0,16790123456"
39,LIBERTY,51,"LIBERTY WILDERNESS CROSSROADS",58,0,0
39,LIBERTY,52,"BRISTOL YOUTH ACADEMY",104,0,0
39,LIBERTY,53,"APALACHICOLA FOREST YOUTH ACADEMY",79,7,"0,08860759493"
39,LIBERTY,71,"HORIZONS SCHOOL",23,13,"0,5652173913"
39,LIBERTY,81,"LIBERTY EARLY LEARNING CENTER",68,0,0
40,MADISON,11,"MADISON COUNTY HIGH SCHOOL",714,136,"0,19047619047"
40,MADISON,41,"MADISON COUNTY CENTRAL SCHOOL",1385,182,"0,13140794223"
40,MADISON,91,"GREENVILLE ELEMENTARY SCHOOL",181,2,"0,01104972375"
40,MADISON,101,"LEE ELEMENTARY SCHOOL",266,23,"0,08646616541"
40,MADISON,111,"PINETTA ELEMENTARY SCHOOL",217,17,"0,07834101382"
40,MADISON,900,"TWIN OAKS ACADEMY",213,0,0
40,MADISON,925,"JOANN BRIDGE ACADEMY",55,0,0
40,MADISON,950,"B.E.A.R CENTER OF MADISON COUNTY",65,25,"0,38461538461"
40,MADISON,7001,"MADISON VIRTUAL INSTRUCTION PROGRAM",*,*,*
40,MADISON,8010,"MADISON TAP PROGRAM",*,*,*
41,MANATEE,31,"ANNA MARIA ELEMENTARY SCHOOL",278,14,"0,05035971223"
41,MANATEE,51,"BALLARD ELEMENTARY SCHOOL",523,44,"0,08413001912"
41,MANATEE,61,"BAYSHORE ELEMENTARY SCHOOL",885,82,"0,09265536723"
41,MANATEE,72,"BAYSHORE HIGH SCHOOL",1556,318,"0,20437017994"
41,MANATEE,91,"DUETTE ELEMENTARY SCHOOL",22,4,"0,18181818181"
41,MANATEE,151,"MANATEE ELEMENTARY SCHOOL",480,33,"0,06875"
41,MANATEE,181,"MANATEE HIGH SCHOOL",2541,374,"0,14718614718"
41,MANATEE,211,"MANATEE TECHNICAL INSTITUTE",51,5,"0,09803921568"
41,MANATEE,212,"CENTRAL HIGH SCHOOL",366,136,"0,37158469945"
41,MANATEE,221,"JESSIE P. MILLER ELEMENTARY SCHOOL",847,55,"0,06493506493"
41,MANATEE,231,"MYAKKA CITY ELEMENTARY SCHOOL",302,22,"0,07284768211"
41,MANATEE,261,"ONECO ELEMENTARY SCHOOL",658,56,"0,08510638297"
41,MANATEE,271,"ORANGE RIDGE-BULLOCK ELEMENTARY",882,88,"0,09977324263"
41,MANATEE,281,"PALM VIEW ELEMENTARY SCHOOL",482,23,"0,04771784232"
41,MANATEE,291,"PALMA SOLA ELEMENTARY SCHOOL",629,52,"0,0826709062"
41,MANATEE,301,"PALMETTO ELEMENTARY SCHOOL",763,52,"0,06815203145"
41,MANATEE,351,"PALMETTO HIGH SCHOOL",1923,303,"0,15756630265"
41,MANATEE,381,"ROBERT H. PRINE ELEMENTARY SCHOOL",906,53,"0,05849889624"
41,MANATEE,411,"BLANCHE H. DAUGHTREY ELEMENTARY",975,103,"0,10564102564"
41,MANATEE,421,"SAMOSET ELEMENTARY SCHOOL",707,49,"0,06930693069"
41,MANATEE,431,"SOUTHEAST HIGH SCHOOL",1462,232,"0,1586867305"
41,MANATEE,491,"LINCOLN MIDDLE SCHOOL",693,91,"0,13131313131"
41,MANATEE,521,"JAMES TILLMAN ELEMENTARY MAGNET SCHOOL",543,26,"0,04788213627"
41,MANATEE,541,"BLACKBURN ELEMENTARY SCHOOL",548,54,"0,09854014598"
41,MANATEE,571,"FRANCES WAKELAND ELEMENTARY SCHOOL",596,23,"0,03859060402"
41,MANATEE,581,"W. D. SUGG MIDDLE SCHOOL",1007,141,"0,14001986097"
41,MANATEE,591,"SARA SCOTT HARLLEE MIDDLE SCHOOL",670,108,"0,16119402985"
41,MANATEE,601,"H. S. MOODY ELEMENTARY SCHOOL",777,76,"0,09781209781"
41,MANATEE,611,"MARTHA B. KING MIDDLE SCHOOL",1232,128,"0,10389610389"
41,MANATEE,621,"FLORINE J ABEL ELEMENTARY SCHOOL",581,37,"0,06368330464"
41,MANATEE,631,"IDA M. STEWART ELEMENTARY SCHOOL",519,18,"0,03468208092"
41,MANATEE,641,"WILLIAM H. BASHAW ELEMENTARY",707,38,"0,05374823196"
41,MANATEE,651,"BRADEN RIVER ELEMENTARY SCHOOL",639,53,"0,08294209702"
41,MANATEE,652,"BRADEN RIVER MIDDLE SCHOOL",1055,95,"0,09004739336"
41,MANATEE,671,"SEA BREEZE ELEMENTARY SCHOOL",718,59,"0,08217270194"
41,MANATEE,681,"TARA ELEMENTARY SCHOOL",676,49,"0,0724852071"
41,MANATEE,691,"LOUISE R. JOHNSON MIDDLE SCHOOL",620,52,"0,08387096774"
41,MANATEE,701,"GENE WITT ELEMENTARY SCHOOL",670,26,"0,03880597014"
41,MANATEE,711,"CARLOS E. HAILE MIDDLE SCHOOL",1082,71,"0,06561922365"
41,MANATEE,721,"LAKEWOOD RANCH HIGH SCHOOL",2041,184,"0,09015188633"
41,MANATEE,731,"HORIZONS ACADEMY",1576,850,"0,53934010152"
41,MANATEE,741,"KINNAN ELEMENTARY SCHOOL",760,28,"0,03684210526"
41,MANATEE,751,"ROWLETT MAGNET ELEMENTARY SCHOOL",892,24,"0,02690582959"
41,MANATEE,752,"R. DAN NOLAN MIDDLE SCHOOL",1046,83,"0,07934990439"
41,MANATEE,761,"ELECTA LEE MAGNET MIDDLE SCHOOL",1054,89,"0,0844402277"
41,MANATEE,762,"BRADEN RIVER HIGH SCHOOL",2031,174,"0,08567208271"
41,MANATEE,771,"GILBERT W MCNEAL ELEMENTARY SCHOOL",776,27,"0,03479381443"
41,MANATEE,781,"FREEDOM ELEMENTARY SCHOOL",830,34,"0,04096385542"
41,MANATEE,791,"VIRGIL MILLS ELEMENTARY SCHOOL",1103,50,"0,04533091568"
41,MANATEE,801,"ROBERT WILLIS ELEMENTARY SCHOOL",768,31,"0,04036458333"
41,MANATEE,811,"ANNIE LUCY WILLIAMS ELEMENTARY SCHOOL",878,42,"0,04783599088"
41,MANATEE,821,"B.D. GULLETT ELEMENTARY SCHOOL",697,30,"0,04304160688"
41,MANATEE,831,"G.D. ROGERS GARDEN ELEMENTARY",268,18,"0,0671641791"
41,MANATEE,842,"BUFFALO CREEK MIDDLE SCHOOL",986,75,"0,07606490872"
41,MANATEE,2003,"EASTER SEALS",40,13,"0,325"
41,MANATEE,2004,"PACE CENTER FOR GIRLS",79,23,"0,2911392405"
41,MANATEE,2007,"JUST FOR GIRLS",61,10,"0,16393442622"
41,MANATEE,2011,"ACCESS TO EDUCATION",37,3,"0,08108108108"
41,MANATEE,2014,"PINNACLE ACADEMY, INC.",17,2,"0,11764705882"
41,MANATEE,2051,"JUVENILE DETENTION CENTER",511,0,0
41,MANATEE,2054,"MANATEE GLENS",72,1,"0,01388888888"
41,MANATEE,2056,"MANATEE PALMS YOUTH SERVICES",171,1,"0,00584795321"
41,MANATEE,2062,"FLORIDA SHERIFF'S YOUTH RANCH",30,0,0
41,MANATEE,2063,"PALMETTO YOUTH ACADEMY",77,0,0
41,MANATEE,2066,"MANATEE COMMUNITY ACTION AGENCY-HEAD START",42,2,"0,04761904761"
41,MANATEE,2068,"THE PORT ACADEMY",27,13,"0,48148148148"
41,MANATEE,2073,"Y TECHNICAL HIGH SCHOOL",368,148,"0,40217391304"
41,MANATEE,2101,"MANATEE SCHOOL OF ARTS/SCIENCES",176,18,"0,10227272727"
41,MANATEE,2102,"TEAM SUCCESS A SCHOOL OF EXCELLENCE",351,29,"0,08262108262"
41,MANATEE,2104,"MANATEE SCHOOL FOR THE ARTS",1680,200,"0,11904761904"
41,MANATEE,2108,"BRADENTON CHARTER SCHOOL",111,15,"0,13513513513"
41,MANATEE,2121,"MANATEE CHARTER SCHOOL",569,25,"0,0439367311"
41,MANATEE,2122,"OASIS MIDDLE SCHOOL",105,14,"0,13333333333"
41,MANATEE,2123,"IMAGINE CHARTER SCHOOL AT NORTH MANATEE",546,44,"0,08058608058"
41,MANATEE,2124,"IMAGINE CHARTER AT LAKEWOOD RANCH",591,57,"0,0964467005"
41,MANATEE,2131,"PALMETTO CHARTER SCHOOL",379,21,"0,05540897097"
41,MANATEE,2141,"STATE COLLEGE OF FLORIDA COLLEGIATE SCHOOL",362,16,"0,04419889502"
41,MANATEE,2151,"JUST FOR GIRLS ACADEMY",108,8,"0,07407407407"
41,MANATEE,7001,"MANATEE VIRTUAL INSTRUCTION PROGRAM",93,1,"0,01075268817"
41,MANATEE,7004,"MANATEE VIRTUAL FRANCHISE (ETECH SCHOOL OF MANATEE)",30,0,0
42,MARION,51,"HOWARD MIDDLE SCHOOL",1284,109,"0,08489096573"
42,MARION,71,"ANTHONY ELEMENTARY SCHOOL",426,33,"0,07746478873"
42,MARION,91,"BELLEVIEW ELEMENTARY SCHOOL",840,68,"0,08095238095"
42,MARION,101,"BELLEVIEW-SANTOS ELEMENTARY SCHOOL",887,42,"0,04735062006"
42,MARION,162,"REDDICK-COLLIER ELEMENTARY SCHOOL",428,27,"0,06308411214"
42,MARION,172,"DUNNELLON MIDDLE SCHOOL",720,95,"0,13194444444"
